"EFF_DATE","REGULATORY","AWY_LOCATION","AWY_ID","POINT_SEQ","FROM_POINT","FROM_PT_TYPE","NAV_NAME","NAV_CITY","ARTCC","ICAO_REGION_CODE","STATE_CODE","COUNTRY_CODE","TO_POINT","MAG_COURSE","OPP_MAG_COURSE","MAG_COURSE_DIST","CHGOVR_PT","CHGOVR_PT_NAME","CHGOVR_PT_DIST","AWY_SEG_GAP_FLAG","SIGNAL_GAP_FLAG","DOGLEG","NEXT_MEA_PT","MIN_ENROUTE_ALT","MIN_ENROUTE_ALT_DIR","MIN_ENROUTE_ALT_OPPOSITE","MIN_ENROUTE_ALT_OPPOSITE_DIR","GPS_MIN_ENROUTE_ALT","GPS_MIN_ENROUTE_ALT_DIR","GPS_MIN_ENROUTE_ALT_OPPOSITE","GPS_MEA_OPPOSITE_DIR","DD_IRU_MEA","DD_IRU_MEA_DIR","DD_I_MEA_OPPOSITE","DD_I_MEA_OPPOSITE_DIR","MIN_OBSTN_CLNC_ALT","MIN_CROSS_ALT","MIN_CROSS_ALT_DIR","MIN_CROSS_ALT_NAV_PT","MIN_CROSS_ALT_OPPOSITE","MIN_CROSS_ALT_OPPOSITE_DIR","MIN_RECEP_ALT","MAX_AUTH_ALT","MEA_GAP","REQD_NAV_PERFORMANCE","REMARK"
"2026/01/22","Y","C","T797",10,"INL","VOR/DME","INTERNATIONAL FALLS","INTERNATIONAL FALLS","ZMP","","MN","US","WUGOR",335.7,155.66,2.24,"","",,"N","N","Y","U.S. CANADIAN BORDER-1",,"",,"",2900,"",,"",,"",,"",,,"","",,"",,17500,"",,""
"2026/01/22","Y","C","T797",20,"WUGOR","WP   ","","","ZMP","K3","MN","US","U.S. CANADIAN BORDER-1",,,,"","",,"N","N","Y","",,"",,"",2900,"",,"",,"",,"",,,"","",,"",,17500,"",,""
"2026/01/22","Y","C","T797",30,"U.S. CANADIAN BORDER-1","","","","","","","","",,,,"","",,"N","N","N","",,"",,"",2900,"",,"",,"",,"",,,"","",,"",,17500,"",,""
"2026/01/22","Y","C","T810",10,"U.S. CANADIAN BORDER-2","","","","","","","","BERDD",,,,"","",,"N","N","N","AVALE",,"",,"",9000,"",,"",,"",,"",2600,,"","",,"",,17500,"",,""
"2026/01/22","Y","C","T810",20,"BERDD","WP   ","","","ZMP","K5","MI","US","AVALE",120.14,305.86,178.05,"","",,"N","N","Y","",,"",,"",9000,"",,"",,"",,"",2600,,"","",,"",,17500,"",,""
"2026/01/22","Y","C","T810",30,"AVALE","WP   ","","","ZYZ","K5","MI","US","SRADE",127.08,307.35,9,"","",,"N","N","Y","SRADE",,"",,"",3000,"",,"",,"",,"",2200,,"","",,"",,17500,"",,""
"2026/01/22","Y","C","T810",40,"SRADE","WP   ","","","ZMP","K5","MI","US","JEORG",126.14,306.35,13.56,"","",,"N","N","Y","U.S. CANADIAN BORDER-2",,"",,"",3000,"",,"",,"",,"",2400,,"","",,"",,17500,"",,""
"2026/01/22","Y","C","T810",50,"JEORG","WP   ","","","ZYZ","K5","MI","US","U.S. CANADIAN BORDER-1",,,,"","",,"Y","N","Y","",,"",,"",3000,"",,"",,"",,"",2400,,"","",,"",,17500,"",,""
"2026/01/22","Y","C","T810",60,"U.S. CANADIAN BORDER-1","","","","","","","","U.S. CANADIAN BORDER-3",,,,"","",,"N","N","N","U.S. CANADIAN BORDER-3",,"",,"",,"",,"",,"",,"",,,"","",,"",,,"N",,""
"2026/01/22","Y","C","T810",70,"U.S. CANADIAN BORDER-3","","","","","","","","CATGA",,,,"","",,"N","N","N","SSM",,"",,"",3000,"",,"",,"",,"",2100,,"","",,"",,17500,"",,""
"2026/01/22","Y","C","T810",80,"CATGA","WP   ","","","ZYZ","K5","MI","US","SSM",126.87,307.07,7,"","",,"N","N","Y","",,"",,"",3000,"",,"",,"",,"",2100,,"","",,"",,17500,"",,""
"2026/01/22","Y","C","T810",90,"SSM","VOR/DME","SAULT STE MARIE","SAULT STE MARIE","ZMP","","MI","US","",,,,"","",,"N","N","Y","",,"",,"",3000,"",,"",,"",,"",2100,,"","",,"",,17500,"",,""
"2026/01/22","Y","C","TK502",10,"EMI","VORTAC","WESTMINSTER","WESTMINSTER","ZDC","","MD","US","TAYLO",77.83,258.46,26,"","",,"N","N","Y","TAYLO",,"",,"",2700,"",,"",,"",,"",,,"","",,"",,17500,"",,""
"2026/01/22","Y","C","TK502",20,"TAYLO","WP   ","","","ZNY","K6","MD","US","WINGO",79.97,260.39,17.2,"","",,"N","N","Y","WINGO",,"",,"",2500,"",,"",,"",,"",2000,,"","",,"",,17500,"",,""
"2026/01/22","Y","C","TK502",30,"WINGO","WP   ","","","ZNY","K6","PA","US","SINON",67.9,248.56,29.6,"","",,"N","N","Y","SINON",,"",,"",2400,"",,"",,"",,"",,,"","",,"",,17500,"",,""
"2026/01/22","Y","C","TK502",40,"SINON","WP   ","","","ZNY","K6","PA","US","GRIBL",80.23,261.06,33.93,"","",,"N","N","Y","GRIBL",,"",,"",2400,"",,"",,"",,"",,,"","",,"",,17500,"",,""
"2026/01/22","Y","C","TK502",50,"GRIBL","WP   ","","","ZDC","K6","PA","US","TOLAN",82.79,263.34,22.78,"","",,"N","N","Y","TOLAN",,"",,"",2100,"",,"",,"",,"",,,"","",,"",,17500,"",,""
"2026/01/22","Y","C","TK502",60,"TOLAN","WP   ","","","ZNY","K6","NJ","US","BALDE",69.73,250,12.53,"","",,"N","N","Y","BALDE",,"",,"",2100,"",,"",,"",,"",1500,,"","",,"",,17500,"",,""
"2026/01/22","Y","C","TK502",70,"BALDE","WP   ","","","ZNY","K6","NY","US","SPATE",61.46,241.55,4.07,"","",,"N","N","Y","SPATE",,"",,"",2100,"",,"",,"",,"",1400,,"","",,"",,17500,"",,""
"2026/01/22","Y","C","TK502",80,"SPATE","WP   ","","","ZNY","K6","NY","US","DECKR",37.72,217.82,8.57,"","",,"N","N","Y","DECKR",,"",,"",2900,"",,"",,"",,"",,,"","",,"",,17500,"",,""
"2026/01/22","Y","C","TK502",90,"DECKR","WP   ","","","ZNY","K6","NY","US","",,,,"","",,"N","N","Y","",,"",,"",2900,"",,"",,"",,"",,,"","",,"",,17500,"",,""
"2026/01/22","Y","C","TK504",10,"RUSEY","WP   ","","","ZDC","K6","MD","US","CIDOB",56.47,236.73,13.74,"","",,"N","N","Y","CIDOB",,"",,"",1800,"",,"",,"",,"",1500,,"","",,"",,17500,"",,""
"2026/01/22","Y","C","TK504",20,"CIDOB","WP   ","","","ZDC","K6","MD","US","HAMOR",30.38,210.67,27.03,"","",,"N","N","Y","HAMOR",,"",,"",2300,"",,"",,"",,"",,,"","",,"",,17500,"",,""
"2026/01/22","Y","C","TK504",30,"HAMOR","WP   ","","","ZNY","K6","PA","US","ARCUM",74.95,255.48,22.66,"","",,"N","N","Y","ARCUM",,"",,"",2300,"",,"",,"",,"",2000,,"","",,"",,17500,"",,""
"2026/01/22","Y","C","TK504",40,"ARCUM","WP   ","","","ZDC","K6","PA","US","TULLY",79.25,259.83,24.14,"","",,"N","N","Y","TULLY",,"",,"",2600,"",,"",,"",,"",,,"","",,"",,17500,"",,""
"2026/01/22","Y","C","TK504",50,"TULLY","WP   ","","","ZDC","K6","PA","US","BORKE",102.98,283.53,22.44,"","",,"N","N","Y","BORKE",,"",,"",2000,"",,"",,"",,"",,,"","",,"",,17500,"",,""
"2026/01/22","Y","C","TK504",60,"BORKE","WP   ","","","ZNY","K6","NJ","US","BANKA",61.79,242.18,19.56,"","",,"N","N","Y","BANKA",,"",,"",2000,"",,"",,"",,"",,,"","",,"",,17500,"",,""
"2026/01/22","Y","C","TK504",70,"BANKA","WP   ","","","ZNY","K6","NJ","US","",,,,"","",,"N","N","Y","",,"",,"",2000,"",,"",,"",,"",,,"","",,"",,17500,"",,""
"2026/01/22","Y","C","V1",10,"CRG","VORTAC","CRAIG","JACKSONVILLE","ZJX","","FL","US","LLIPS",23,203.33,20.9,"CHS","CHARLESTON",96,"N","N","N","STARY",4000,"",,"",,"",,"",,"",,"",2100,,"","",,"",,17500,"",,""
"2026/01/22","Y","C","V1",20,"LLIPS","RP   ","","","ZJX","K7","FL","US","OCNOP",23,203.33,12.45,"","",,"N","N","N","",4000,"",,"",,"",,"",,"",,"",2100,,"","",,"",,17500,"",,""
"2026/01/22","Y","C","V1",30,"OCNOP","RP   ","","","ZJX","K7","GA","US","STARY",23,203.33,21.62,"","",,"N","N","N","",4000,"",,"",,"",,"",,"",,"",2100,,"","",,"",,17500,"",,""
"2026/01/22","Y","C","V1",40,"STARY","RP   ","","","ZJX","K7","GA","US","TYBEE",23,203.33,40.64,"","",,"N","N","N","RUBYS",11000,"",,"",,"",,"",,"",,"",1200,,"","",,"",,17500,"",,""
"2026/01/22","Y","C","V1",50,"TYBEE","RP   ","","","ZJX","K7","GA","US","RUBYS",38.55,219,22.09,"","",,"N","N","Y","",11000,"",,"",,"",,"",,"",,"",1200,,"","",,"",,17500,"",,""
"2026/01/22","Y","C","V1",60,"RUBYS","RP   ","","","ZJX","K7","SC","US","BASSO",38.55,219,29.07,"","",,"N","N","N","BASSO",11000,"",,"",,"",,"",,"",,"",2300,,"","",,"",,17500,"",,""
"2026/01/22","Y","C","V1",70,"BASSO","RP   ","","","ZJX","K7","SC","US","HONAP",38.55,219,8.03,"","",,"N","N","N","CHS",2000,"",,"",,"",,"",,"",,"",,,"","",,"",3000,17500,"",,""
"2026/01/22","Y","C","V1",80,"HONAP","RP   ","","","ZJX","K7","SC","US","ROOFS",38.55,219,3.2,"","",,"N","N","N","",2000,"",,"",,"",,"",,"",,"",,,"","",,"",,17500,"",,""
"2026/01/22","Y","C","V1",90,"ROOFS","RP   ","","","ZJX","K7","SC","US","COTAK",38.55,219,3.7,"","",,"N","N","N","",2000,"",,"",,"",,"",,"",,"",,,"","",,"",3000,17500,"",,""
"2026/01/22","Y","C","V1",100,"COTAK","RP   ","","","ZJX","K7","SC","US","CHS",38.55,219,10,"","",,"N","N","N","",2000,"",,"",,"",,"",,"",,"",,,"","",,"",,17500,"",,""
"2026/01/22","Y","C","V1",110,"CHS","VORTAC","CHARLESTON","CHARLESTON","ZJX","","SC","US","CARNO",54.8,233.52,10,"CRE","GRAND STRAND",46,"N","N","N","KIMMY",5000,"",,"",2000,"",,"",,"",,"",,,"","",,"",,17500,"",,""
"2026/01/22","Y","C","V1",120,"CARNO","RP   ","","","ZJX","K7","SC","US","WANDO",54.8,233.52,3,"","",,"N","N","N","",5000,"",,"",2000,"",,"",,"",,"",,,"","",,"",,17500,"",,""
"2026/01/22","Y","C","V1",130,"WANDO","RP   ","","","ZJX","K7","SC","US","CUBBY",54.8,233.52,11.12,"","",,"N","N","N","",5000,"",,"",2000,"",,"",,"",,"",,,"","",,"",,17500,"",,""
"2026/01/22","Y","C","V1",140,"CUBBY","RP   ","","","ZJX","K7","SC","US","KIMMY",54.8,233.52,11.13,"","",,"N","N","N","",5000,"",,"",2000,"",,"",,"",,"",,,"","",,"",,17500,"",,""
"2026/01/22","Y","C","V1",150,"KIMMY","RP   ","","","ZJX","K7","SC","US","INLET",54.8,233.52,11.18,"","",,"N","N","N","INLET",5000,"",,"",2100,"",,"",,"",,"",,,"","",,"",6000,17500,"",,""
"2026/01/22","Y","C","V1",160,"INLET","RP   ","","","ZJX","K7","SC","US","PLANN",54.8,233.52,15.52,"","",,"N","N","N","CRE",2100,"NE BND",5000,"SW BND",2100,"",,"",,"",,"",,,"","",,"",,17500,"",,""
"2026/01/22","Y","C","V1",170,"PLANN","RP   ","","","ZJX","K7","SC","US","CRE",54.8,233.52,24.01,"","",,"N","N","N","",2100,"NE BND",5000,"SW BND",2100,"",,"",,"",,"",,,"","",,"",,17500,"",,""
"2026/01/22","Y","C","V1",180,"CRE","VORTAC","GRAND STRAND","NORTH MYRTLE BEACH","ZJX","","SC","US","ASHES",33.53,213.96,18.52,"","",,"N","N","N","ASHES",5000,"NE BND",2000,"SW BND",,"",,"",,"",,"",,,"","",,"",,17500,"",,""
"2026/01/22","Y","C","V1",190,"ASHES","RP   ","","","ZJX","K7","NC","US","JAYDB",33.53,213.96,16.83,"","",,"N","N","N","YOAST",5000,"",,"",,"",,"",,"",,"",2100,,"","",,"",,17500,"",,""
"2026/01/22","Y","C","V1",200,"JAYDB","RP   ","","","ZDC","K7","NC","US","YOAST",33.53,213.96,16.36,"","",,"N","N","N","",5000,"",,"",,"",,"",,"",,"",2100,,"","",,"",,17500,"",,""
"2026/01/22","Y","C","V1",210,"YOAST","RP   ","","","ZDC","K7","NC","US","WALLO",33.53,213.96,22.35,"","",,"N","N","N","WALLO",7000,"",,"",,"",,"",,"",,"",1700,,"","",,"",,17500,"",,""
"2026/01/22","Y","C","V1",220,"WALLO","RP   ","","","ZDC","K7","NC","US","ISO",38.77,219,35.68,"","",,"N","N","Y","ISO",,"",,"",,"",,"",,"",,"",,,"","",,"",,,"U",,"UNUSABLE"
"2026/01/22","Y","C","V1",230,"ISO","VORTAC","KINSTON","KINSTON","ZDC","","NC","US","ZAGGY",33.96,218.36,29.37,"","",,"N","N","N","ZAGGY",,"",,"",,"",,"",,"",,"",,,"","",,"",,,"U",,"UNUSABLE"
"2026/01/22","Y","C","V1",240,"ZAGGY","RP   ","","","ZDC","K7","NC","US","CVI",33.96,218.36,39.37,"","",,"N","N","N","CVI",3000,"",,"",,"",,"",,"",,"",1500,,"","",,"",,17500,"",,""
"2026/01/22","Y","C","V1",250,"CVI","VORTAC","COFIELD","COFIELD","ZDC","","NC","US","DRONE",54.99,233.39,13.5,"","",,"N","N","N","DRONE",2000,"",,"",,"",,"",,"",,"",,,"","",,"",,17500,"",,""
"2026/01/22","Y","C","V1",260,"DRONE","RP   ","","","ZDC","K7","NC","US","EDTAJ",54.99,233.39,6.55,"","",,"N","N","N","ORF",2500,"",,"",,"",,"",,"",,"",1600,,"","",,"",,17500,"",,""
"2026/01/22","Y","C","V1",270,"EDTAJ","RP   ","","","ZDC","K6","VA","US","PSALM",54.99,233.39,5.6,"","",,"N","N","N","",2500,"",,"",,"",,"",,"",,"",1600,,"","",,"",,17500,"",,""
"2026/01/22","Y","C","V1",280,"PSALM","RP   ","","","ZDC","K6","VA","US","DEEMS",54.99,233.39,6.28,"","",,"N","N","N","",2500,"",,"",,"",,"",,"",,"",1600,,"","",,"",,17500,"",,""
"2026/01/22","Y","C","V1",290,"DEEMS","RP   ","","","ZDC","K6","VA","US","VEGHE",54.99,233.39,5.5,"","",,"N","N","N","",2500,"",,"",,"",,"",,"",,"",1600,,"","",,"",,17500,"",,""
"2026/01/22","Y","C","V1",300,"VEGHE","RP   ","","","ZDC","K6","VA","US","ORF",54.99,233.39,7.5,"","",,"N","N","N","",2500,"",,"",,"",,"",,"",,"",1600,,"","",,"",,17500,"",,""
"2026/01/22","Y","C","V1",310,"ORF","VORTAC","NORFOLK","NORFOLK","ZDC","","VA","US","ATR",,,,"","",,"Y","N","N","ATR",,"",,"",,"",,"",,"",,"",,,"","",,"",,,"N",,""
"2026/01/22","Y","C","V1",320,"ATR","VOR/DME","WATERLOO","WATERLOO","ZDC","","DE","US","PEAPS",32.98,213.14,15.23,"","",,"N","N","N","CYN",1800,"",,"",,"",,"",,"",,"",,,"","",,"",,17500,"",,""
"2026/01/22","Y","C","V1",330,"PEAPS","RP   ","","","ZDC","K6","DE","US","LEEAH",32.98,213.14,14.38,"","",,"N","N","N","",1800,"",,"",,"",,"",,"",,"",,,"","",,"",,17500,"",,""
"2026/01/22","Y","C","V1",340,"LEEAH","RP   ","","","ZDC","K6","NJ","US","ANABL",45.8,226.13,18.02,"","",,"N","N","Y","",1800,"",,"",,"",,"",,"",,"",,,"","",,"",,17500,"",,""
"2026/01/22","Y","C","V1",350,"ANABL","WP   ","","","ZDC","K6","NJ","US","HOWIE",45.8,226.13,5.8,"","",,"N","N","N","",1800,"",,"",,"",,"",,"",,"",,,"","",,"",,17500,"",,""
"2026/01/22","Y","C","V1",360,"HOWIE","RP   ","","","ZDC","K6","NJ","US","CRESI",45.8,226.13,2.09,"","",,"N","N","N","",1800,"",,"",,"",,"",,"",,"",,,"","",,"",,17500,"",,""
"2026/01/22","Y","C","V1",370,"CRESI","RP   ","","","ZDC","K6","NJ","US","CYN",45.8,226.13,15.31,"","",,"N","N","N","",1800,"",,"",,"",,"",,"",,"",,,"","",,"",,17500,"",,""
"2026/01/22","Y","C","V1",380,"CYN","VORTAC","COYLE","COYLE","ZNY","","NJ","US","WHITE",46,226.17,14.08,"","",,"N","N","N","DIXIE",3800,"",,"",,"",,"",,"",,"",,3800,"SW BND","DIXIE",,"",,17500,"",,""
"2026/01/22","Y","C","V1",390,"WHITE","RP   ","","","ZNY","K6","NJ","US","DIXIE",46,226.17,6.84,"","",,"N","N","N","",3800,"",,"",,"",,"",,"",,"",,,"","",,"",,17500,"",,""
"2026/01/22","Y","C","V1",400,"DIXIE","RP   ","","","ZNY","K6","NJ","US","MOVFA",41.28,221.53,9.14,"","",,"N","N","Y","JFK",2500,"",,"",,"",,"",,"",,"",1700,,"","",,"",,17500,"",,""
"2026/01/22","Y","C","V1",410,"MOVFA","RP   ","","","ZNY","K6","NJ","US","JFK",41.28,221.53,27.58,"","",,"N","N","N","",2500,"",,"",,"",,"",,"",,"",1700,,"","",,"",,17500,"",,""
"2026/01/22","Y","C","V1",420,"JFK","VOR/DME","KENNEDY","NEW YORK","ZNY","","NY","US","DPK",77.79,258.1,23.37,"","",,"N","N","N","DPK",1800,"",,"",,"",,"",,"",,"",,,"","",,"",,17500,"",,""
"2026/01/22","Y","C","V1",430,"DPK","VOR/DME","DEER PARK","DEER PARK","ZNY","","NY","US","BELTT",53.36,234.76,21.75,"","",,"N","N","N","MAD",2000,"",,"",,"",,"",,"",,"",,,"","",,"",,17500,"",,""
"2026/01/22","Y","C","V1",440,"BELTT","RP   ","","","ZBW","K6","NY","US","MAD",53.36,234.76,20.1,"","",,"N","N","N","",2000,"",,"",,"",,"",,"",,"",,,"","",,"",,17500,"",,""
"2026/01/22","Y","C","V1",450,"MAD","VOR/DME","MADISON","MADISON","ZNY","","CT","US","YODEL",31.36,211.45,4.84,"","",,"N","N","N","HFD",2500,"",,"",,"",,"",,"",,"",,,"","",,"",,17500,"",,""
"2026/01/22","Y","C","V1",460,"YODEL","RP   ","","","ZBW","K6","CT","US","WEGOT",31.36,211.45,9.48,"","",,"N","N","N","",2500,"",,"",,"",,"",,"",,"",,,"","",,"",,17500,"",,""
"2026/01/22","Y","C","V1",470,"WEGOT","RP   ","","","ZBW","K6","CT","US","HFD",31.36,211.45,6.37,"","",,"N","N","N","",2500,"",,"",,"",,"",,"",,"",,,"","",,"",,17500,"",,""
"2026/01/22","Y","C","V1",480,"HFD","VOR/DME","HARTFORD","HARTFORD","ZBW","","CT","US","DVANY",52.79,233.14,17.22,"","",,"N","N","N","DVANY",3000,"",,"",,"",,"",,"",,"",,,"","",,"",,17500,"",,""
"2026/01/22","Y","C","V1",490,"DVANY","RP   ","","","ZBW","K6","CT","US","GRAYM",52.79,233.14,18.79,"","",,"N","N","N","GRAYM",4000,"",,"",,"",,"",,"",,"",2500,,"","",,"",,17500,"",,""
"2026/01/22","Y","C","V1",500,"GRAYM","RP   ","","","ZBW","K6","MA","US","GRIPE",87.34,268.04,5.85,"","",,"N","N","Y","BOS",4000,"",,"",3000,"",,"",,"",,"",2500,,"","",,"",,17500,"",,""
"2026/01/22","Y","C","V1",510,"GRIPE","RP   ","","","ZBW","K6","MA","US","BOSOX",87.34,268.04,13.16,"","",,"N","N","N","",4000,"",,"",3000,"",,"",,"",,"",2500,,"","",,"",,17500,"",,""
"2026/01/22","Y","C","V1",520,"BOSOX","RP   ","","","ZBW","K6","MA","US","WHYBE",87.34,268.04,9.92,"","",,"N","N","N","",4000,"",,"",3000,"",,"",,"",,"",2500,,"","",,"",,17500,"",,""
"2026/01/22","Y","C","V1",530,"WHYBE","RP   ","","","ZBW","K6","MA","US","BOS",87.34,268.04,20,"","",,"N","N","N","",4000,"",,"",3000,"",,"",,"",,"",2500,,"","",,"",,17500,"",,""
"2026/01/22","Y","C","V1",540,"BOS","VOR/DME","BOSTON","BOSTON","ZBW","","MA","US","",,,,"","",,"N","N","N","",4000,"",,"",3000,"",,"",,"",,"",2500,,"","",,"",,17500,"",,""
"2026/01/22","Y","H","V1",10,"KOA","VORTAC","KONA","KAILUA-KONA","ZHN","","HI","US","REEFS",309.67,129.54,5.18,"","",,"N","N","N","REEFS",5000,"",,"",,"",,"",,"",,"",,4100,"SE BND","REEFS",,"",,45000,"",,""
"2026/01/22","Y","H","V1",20,"REEFS","RP   ","","","ZHN","PH","HI","US","MOANA",309.67,129.54,14.38,"","",,"N","N","N","MOANA",2000,"",,"",,"",,"",,"",,"",1300,,"","",,"",,45000,"",,""
"2026/01/22","Y","H","V1",30,"MOANA","RP   ","","","ZHN","PH","HI","US","ROWIN",309.67,129.54,13.66,"","",,"N","N","N","ROWIN",4000,"",,"",,"",,"",,"",,"",1300,,"","",,"",,45000,"",,""
"2026/01/22","Y","H","V1",40,"ROWIN","RP   ","","","ZHN","PH","HI","US","JESSI",348.78,168.78,7.09,"","",,"N","N","Y","LAVAS",8000,"",,"",,"",,"",,"",,"",1300,,"","",,"",,45000,"",,""
"2026/01/22","Y","H","V1",50,"JESSI","RP   ","","","ZHN","PH","HI","US","LAVAS",348.78,168.78,13.47,"","",,"N","N","N","",8000,"",,"",,"",,"",,"",,"",1300,,"","",,"",,45000,"",,""
"2026/01/22","Y","H","V1",60,"LAVAS","RP   ","","","ZHN","PH","HI","US","MAKEN",348.78,168.78,5.28,"","",,"N","N","N","MAKEN",7000,"",,"",,"",,"",,"",,"",5000,,"","",,"",7000,45000,"",,""
"2026/01/22","Y","H","V1",70,"MAKEN","RP   ","","","ZHN","PH","HI","US","HARPO",293.77,113.74,6.56,"","",,"N","N","Y","HARPO",6300,"",,"",,"",,"",,"",,"",,,"","",,"",,45000,"",,""
"2026/01/22","Y","H","V1",80,"HARPO","RP   ","","","ZHN","PH","HI","US","OGG",7.51,187.54,16.71,"","",,"N","N","Y","OGG",6000,"",,"",,"",,"",,"",,"",,,"","",,"",,45000,"",,""
"2026/01/22","Y","H","V1",90,"OGG","VORTAC","MAUI","KAHULUI","ZOA","","HI","US","",,,,"","",,"N","N","N","",6000,"",,"",,"",,"",,"",,"",,,"","",,"",,45000,"",,""
"2026/01/22","Y","C","V10",10,"PUB","VORTAC","PUEBLO","PUEBLO","ZDV","","CO","US","ORWAY",85.51,262.58,17.7,"","",,"N","N","N","LAA",7000,"",,"",,"",,"",,"",,"",,,"","",,"",,17500,"",,""
"2026/01/22","Y","C","V10",20,"ORWAY","RP   ","","","ZDV","K2","CO","US","TODDE",85.51,262.58,20.8,"","",,"N","N","N","",7000,"",,"",,"",,"",,"",,"",,,"","",,"",,17500,"",,""
"2026/01/22","Y","C","V10",30,"TODDE","RP   ","","","ZDV","K2","CO","US","WOSUR",85.51,262.58,29.55,"","",,"N","N","N","",7000,"",,"",,"",,"",,"",,"",,,"","",,"",,17500,"",,""
"2026/01/22","Y","C","V10",40,"WOSUR","RP   ","","","ZDV","K2","CO","US","LAA",85.51,262.58,14.5,"","",,"N","N","N","",7000,"",,"",,"",,"",,"",,"",,,"","",,"",,17500,"",,""
"2026/01/22","Y","C","V10",50,"LAA","VOR/DME","LAMAR","LAMAR","ZDV","","CO","US","ADEER",87.55,269.76,77.65,"","",,"N","N","N","ADEER",5700,"",,"",,"",,"",,"",,"",,,"","",,"",,17500,"",,""
"2026/01/22","Y","C","V10",60,"ADEER","RP   ","","","ZKC","K3","KS","US","LACKA",87.55,269.76,5.83,"","",,"N","N","N","GCK",5700,"W BND",5000,"E BND",,"",,"",,"",,"",4400,,"","",,"",,17500,"",,""
"2026/01/22","Y","C","V10",70,"LACKA","RP   ","","","ZKC","K3","KS","US","GCK",87.55,269.76,11,"","",,"N","N","N","",5700,"W BND",5000,"E BND",,"",,"",,"",,"",4400,,"","",,"",,17500,"",,""
"2026/01/22","Y","C","V10",80,"GCK","VORTAC","GARDEN CITY","GARDEN CITY","ZKC","","KS","US","ONIPE",85.62,269.07,11,"","",,"N","N","N","DDC",4600,"",,"",,"",,"",,"",,"",,,"","",,"",,17500,"",,""
"2026/01/22","Y","C","V10",90,"ONIPE","RP   ","","","ZKC","K3","KS","US","KUDIC",85.62,269.07,7.42,"","",,"N","N","N","",4600,"",,"",,"",,"",,"",,"",,,"","",,"",,17500,"",,""
"2026/01/22","Y","C","V10",100,"KUDIC","RP   ","","","ZKC","K3","KS","US","POKPE",85.62,269.07,2,"","",,"N","N","N","",4600,"",,"",,"",,"",,"",,"",,,"","",,"",,17500,"",,""
"2026/01/22","Y","C","V10",110,"POKPE","RP   ","","","ZKC","K3","KS","US","HEPVA",85.62,269.07,7,"","",,"N","N","N","",4600,"",,"",,"",,"",,"",,"",,,"","",,"",,17500,"",,""
"2026/01/22","Y","C","V10",120,"HEPVA","RP   ","","","ZKC","K3","KS","US","DDC",85.62,269.07,7,"","",,"N","N","N","",4600,"",,"",,"",,"",,"",,"",,,"","",,"",,17500,"",,""
"2026/01/22","Y","C","V10",130,"DDC","VORTAC","DODGE CITY","DODGE CITY","ZKC","","KS","US","FIVLI",76.27,261.54,7,"","",,"N","N","N","STAFF",4300,"",,"",,"",,"",,"",,"",,,"","",,"",,17500,"",,""
"2026/01/22","Y","C","V10",140,"FIVLI","RP   ","","","ZKC","K3","KS","US","EARPP",76.27,261.54,7,"","",,"N","N","N","",4300,"",,"",,"",,"",,"",,"",,,"","",,"",,17500,"",,""
"2026/01/22","Y","C","V10",150,"EARPP","RP   ","","","ZKC","K3","KS","US","CUKTO",76.27,261.54,29.95,"","",,"N","N","N","",4300,"",,"",,"",,"",,"",,"",,,"","",,"",,17500,"",,""
"2026/01/22","Y","C","V10",160,"CUKTO","RP   ","","","ZKC","K3","KS","US","STAFF",76.27,261.54,35.79,"","",,"N","N","N","",4300,"",,"",,"",,"",,"",,"",,,"","",,"",,17500,"",,""
"2026/01/22","Y","C","V10",170,"STAFF","RP   ","","","ZKC","K3","KS","US","HUT",76.27,261.54,19,"","",,"N","N","N","HUT",3800,"E BND",4300,"W BND",,"",,"",,"",,"",,,"","",,"",,17500,"",,""
"2026/01/22","Y","C","V10",180,"HUT","VOR/DME","HUTCHINSON","HUTCHINSON","ZKC","","KS","US","BURTO",73.73,250.84,12.79,"","",,"N","N","N","WAIVE",4000,"",,"",,"",,"",,"",,"",,,"","",,"",,17500,"",,""
"2026/01/22","Y","C","V10",190,"BURTO","RP   ","","","ZKC","K3","KS","US","JUBVO",73.73,250.84,1.21,"","",,"N","N","N","",4000,"",,"",,"",,"",,"",,"",,,"","",,"",,17500,"",,""
"2026/01/22","Y","C","V10",200,"JUBVO","RP   ","","","ZKC","K3","KS","US","WAIVE",73.73,250.84,8.02,"","",,"N","N","N","",4000,"",,"",,"",,"",,"",,"",,,"","",,"",,17500,"",,""
"2026/01/22","Y","C","V10",210,"WAIVE","RP   ","","","ZKC","K3","KS","US","FLOSS",73.73,250.84,16.25,"","",,"N","N","N","FLOSS",3300,"",,"",,"",,"",,"",,"",,,"","",,"",,17500,"",,""
"2026/01/22","Y","C","V10",220,"FLOSS","RP   ","","","ZKC","K3","KS","US","ANUGE",73.73,250.84,41.56,"","",,"N","N","N","EMP",3300,"",,"",,"",,"",,"",,"",,,"","",,"",,17500,"",,""
"2026/01/22","Y","C","V10",230,"ANUGE","RP   ","","","ZKC","K3","KS","US","EMP",73.73,250.84,7,"","",,"N","N","N","",3300,"",,"",,"",,"",,"",,"",,,"","",,"",,17500,"",,""
