"EFF_DATE","SITE_NO","SITE_TYPE_CODE","STATE_CODE","ARPT_ID","CITY","COUNTRY_CODE","REGION_CODE","ADO_CODE","STATE_NAME","COUNTY_NAME","COUNTY_ASSOC_STATE","ARPT_NAME","OWNERSHIP_TYPE_CODE","FACILITY_USE_CODE","LAT_DEG","LAT_MIN","LAT_SEC","LAT_HEMIS","LAT_DECIMAL","LONG_DEG","LONG_MIN","LONG_SEC","LONG_HEMIS","LONG_DECIMAL","SURVEY_METHOD_CODE","ELEV","ELEV_METHOD_CODE","MAG_VARN","MAG_HEMIS","MAG_VARN_YEAR","TPA","CHART_NAME","DIST_CITY_TO_AIRPORT","DIRECTION_CODE","ACREAGE","RESP_ARTCC_ID","COMPUTER_ID","ARTCC_NAME","FSS_ON_ARPT_FLAG","FSS_ID","FSS_NAME","PHONE_NO","TOLL_FREE_NO","ALT_FSS_ID","ALT_FSS_NAME","ALT_TOLL_FREE_NO","NOTAM_ID","NOTAM_FLAG","ACTIVATION_DATE","ARPT_STATUS","FAR_139_TYPE_CODE","FAR_139_CARRIER_SER_CODE","ARFF_CERT_TYPE_DATE","NASP_CODE","ASP_ANLYS_DTRM_CODE","CUST_FLAG","LNDG_RIGHTS_FLAG","JOINT_USE_FLAG","MIL_LNDG_FLAG","INSPECT_METHOD_CODE","INSPECTOR_CODE","LAST_INSPECTION","LAST_INFO_RESPONSE","FUEL_TYPES","AIRFRAME_REPAIR_SER_CODE","PWR_PLANT_REPAIR_SER","BOTTLED_OXY_TYPE","BULK_OXY_TYPE","LGT_SKED","BCN_LGT_SKED","TWR_TYPE_CODE","SEG_CIRCLE_MKR_FLAG","BCN_LENS_COLOR","LNDG_FEE_FLAG","MEDICAL_USE_FLAG","ARPT_PSN_SOURCE","POSITION_SRC_DATE","ARPT_ELEV_SOURCE","ELEVATION_SRC_DATE","CONTR_FUEL_AVBL","TRNS_STRG_BUOY_FLAG","TRNS_STRG_HGR_FLAG","TRNS_STRG_TIE_FLAG","OTHER_SERVICES","WIND_INDCR_FLAG","ICAO_ID","MIN_OP_NETWORK","USER_FEE_FLAG","CTA"
"2026/02/19","12531.1","A","MT","8U9","TOWNSEND","US","ANM","HLN","MONTANA","BROADWATER","MT","CANYON FERRY","PU","PU",46,25,7.756,"N",46.41882111,111,34,37.898,"W",-111.57719388,"E",3840,"E",17,"E",1985,,"GREAT FALLS",7,"NW",39,"ZLC","ZCU","SALT LAKE CITY","N","GTF","GREAT FALLS","","1-800-WX-BRIEF","","","","GTF","Y","1961/10","O","","","","","NO OBJECTION","","","","","S","S","2023/07/05","1982/06/08","","NONE","NONE","NONE","NONE","","","NON-ATCT","Y","","N","","","","","","","","","Y","","Y","","N","",""
"2026/02/19","12531.11","A","MT","MT24","TOWNSEND","US","ANM","HLN","MONTANA","BROADWATER","MT","CLOVER CREST AIRPARK","PR","PR",46,22,14.58,"N",46.37071666,111,17,7.64,"W",-111.28545555,"E",5278,"E",,"",,,"GREAT FALLS",10,"ENE",,"ZLC","ZCU","SALT LAKE CITY","","GTF","GREAT FALLS","","1-800-WX-BRIEF","","","","","","2019/08","O","","","","","NO OBJECTION","","","","","","N","","","","","","","","","","NON-ATCT","","","","","OWNER","2019/08/13","OWNER","2019/08/13","","","","","","","","N","",""
"2026/02/19","12533.01","A","MT","29MT","TROUT CREEK","US","ANM","HLN","MONTANA","SANDERS","MT","CRAIK","PR","PR",47,44,20,"N",47.73888888,115,30,10,"W",-115.50277777,"E",2500,"",17,"E",2000,,"GREAT FALLS",8,"SE",125,"ZSE","ZCS","SEATTLE","","GTF","GREAT FALLS","","1-800-WX-BRIEF","","","","","","2002/05","O","","","","","NO OBJECTION","","","","","","N","","2020/08/05","","","","","","","","NON-ATCT","N","","","","OWNER","2001/03/19","OWNER","2001/03/19","","","","","","Y","","N","",""
"2026/02/19","12534.","A","MT","57S","TROY","US","ANM","HLN","MONTANA","LINCOLN","MT","TROY","PU","PU",48,28,48.794,"N",48.48022055,115,54,12.624,"W",-115.90350666,"E",2017,"S",19,"E",1985,,"GREAT FALLS",1,"NW",40,"ZSE","ZCS","SEATTLE","N","GTF","GREAT FALLS","","1-800-WX-BRIEF","","","","GTF","Y","1940/04","O","","","","","NO OBJECTION","","","","","S","S","2024/09/24","","","","","","","","","NON-ATCT","Y","","N","","","","","","","","","Y","","Y","","N","",""
"2026/02/19","12535.","A","MT","9U0","TURNER","US","ANM","HLN","MONTANA","BLAINE","MT","TURNER","PU","PU",48,51,1.153,"N",48.85032027,108,24,13.492,"W",-108.40374777,"E",3051.2,"S",15,"E",1985,,"BILLINGS",1,"NE",71,"ZLC","ZCU","SALT LAKE CITY","N","GTF","GREAT FALLS","","1-800-WX-BRIEF","","","","GTF","Y","1949/08","O","","","","NGY","NOT ANALYZED","N","N","N","Y","S","S","2025/07/24","","100LL","","","","","SEE RMK","SS-SR","NON-ATCT","Y","WG","N","","ADO","2013/03/08","OWNER","2025/02/11","","","Y","Y","AGRI,INSTR","Y-L","","N","",""
"2026/02/19","12537.","A","MT","RVF","TWIN BRIDGES","US","ANM","HLN","MONTANA","MADISON","MT","RUBY VALLEY FLD","PU","PU",45,32,7.5,"N",45.53541666,112,18,8.2,"W",-112.30227777,"E",4788.7,"S",12,"E",2020,,"GREAT FALLS",2,"SE",364,"ZLC","ZCU","SALT LAKE CITY","N","GTF","GREAT FALLS","","1-800-WX-BRIEF","","","","GTF","Y","1940/04","O","","","","NGY","NO OBJECTION","N","N","N","N","S","S","2023/04/06","","100LL,A","MAJOR","MAJOR","HIGH/LOW","NONE","SEE RMK","SS-SR","NON-ATCT","Y","WG","N","","3RD PARTY SURVEY","2015/05/18","3RD PARTY SURVEY","2015/05/18","","","Y","Y","AVNCS","Y-L","KRVF","N","",""
"2026/02/19","12537.02","A","MT","32MT","TWIN BRIDGES","US","ANM","HLN","MONTANA","MADISON","MT","VBOB","PR","PR",45,27,37.1708,"N",45.46032522,112,26,6.4496,"W",-112.43512488,"E",5025,"E",,"",,,"GREAT FALLS",7,"SW",,"ZLC","ZCU","SALT LAKE CITY","","GTF","GREAT FALLS","","1-800-WX-BRIEF","","","","","","2023/10","O","","","","","NO OBJECTION","","","","","","N","","","","","","","","","","NON-ATCT","","","","","ADO","2023/10/16","ADO","2023/10/16","","","","","","","","N","",""
"2026/02/19","12538.5","A","MT","MT33","ULM","US","ANM","HLN","MONTANA","CASCADE","MT","BAIR","PR","PR",47,24,33.84,"N",47.4094,111,29,14.894,"W",-111.48747055,"E",3340,"E",17,"E",1985,,"GREAT FALLS",2,"SE",,"ZLC","ZCU","SALT LAKE CITY","","GTF","GREAT FALLS","","1-800-WX-BRIEF","","","","","N","1988/07","CI","","","","","CONDL","","","","","2","N","","1994/06/22","","","","","","","","NON-ATCT","N","","","","","","","","","","","","","Y","","N","",""
"2026/02/19","12540.","A","MT","7S7","VALIER","US","ANM","HLN","MONTANA","PONDERA","MT","VALIER","PU","PU",48,18,0.535,"N",48.30014861,112,15,4.1093,"W",-112.25114147,"E",3826,"E",18,"E",1985,,"GREAT FALLS",1,"S",62,"ZLC","ZCU","SALT LAKE CITY","N","GTF","GREAT FALLS","","1-800-WX-BRIEF","","","","GTF","Y","1940/04","O","","","","N","NOT ANALYZED","N","N","N","N","S","S","2023/07/27","","","NONE","NONE","NONE","NONE","","","NON-ATCT","Y","","N","","FAA-EST","2012/04/18","","","","","","Y","AGRI","Y","","N","",""
"2026/02/19","12546.02","A","MT","2MT1","WEST GLACIER","US","ANM","HLN","MONTANA","FLATHEAD","MT","RYAN FLD","PR","PR",48,28,59,"N",48.48305555,113,57,34,"W",-113.95944444,"E",3660,"E",,"",,,"GREAT FALLS",1,"SE",153,"ZLC","ZCU","SALT LAKE CITY","","GTF","GREAT FALLS","","1-800-WX-BRIEF","","","","","","2006/05","O","","","","","NO OBJECTION","","","","","2","N","","2023/09/01","","","","","","","","NON-ATCT","","","","","NACO","2006/07/27","NACO","2006/07/27","","","","","","Y","","N","",""
"2026/02/19","12549.1","A","MT","WYS","WEST YELLOWSTONE","US","ANM","HLN","MONTANA","GALLATIN","MT","YELLOWSTONE","PU","PU",44,41,18.2,"N",44.68838888,111,7,3.5,"W",-111.11763888,"E",6649,"S",14,"E",2005,,"GREAT FALLS",1,"N",735,"ZLC","ZCU","SALT LAKE CITY","N","GTF","GREAT FALLS","","1-800-WX-BRIEF","","","","WYS","Y","1979/11","O","I A","S","1973/05","NGSY","NO OBJECTION","N","N","N","Y","F","F","2025/07/23","","100LL,A1+","","","","","SEE RMK","SS-SR","NON-ATCT","Y","WG","Y","","NGS","2007/10/31","NGS","2007/10/31","","","","Y","","Y-L","KWYS","N","","-19C"
"2026/02/19","12549.24","C","MT","8M3","WEST YELLOWSTONE","US","ANM","","MONTANA","GALLATIN","MT","YELLOWSTONE","PR","PU",44,49,48,"N",44.83,111,17,15,"W",-111.2875,"E",6534,"E",,"",,,"GREAT FALLS",13,"NW",,"ZLC","ZCU","SALT LAKE CITY","","BOI","BOISE","","1-800-WX-BRIEF","","","","","","2019/01","O","","","","","NO OBJECTION","","","","","","S","2025/05/01","","","","","","","","","NON-ATCT","","","","","OWNER","2017/04/17","OWNER","2017/04/17","","N","","","","","","N","",""
"2026/02/19","12552.","A","MT","0MT9","WHITEFISH","US","ANM","HLN","MONTANA","FLATHEAD","MT","LONE HAWK","PR","PR",48,29,0,"N",48.48333333,114,29,33,"W",-114.4925,"E",3284,"E",18,"E",1995,,"GREAT FALLS",11,"NW",20,"ZLC","ZCU","SALT LAKE CITY","N","GTF","GREAT FALLS","","1-800-WX-BRIEF","","","","","N","1997/04","O","","","","","CONDL","","","","","","N","","2023/10/13","","","","","","","","NON-ATCT","N","","","","","","","","","","","","","Y","","N","",""
"2026/02/19","12552.1","A","MT","58S","WHITEFISH","US","ANM","HLN","MONTANA","FLATHEAD","MT","WHITEFISH","PU","PU",48,24,28.872,"N",48.40802,114,17,58.474,"W",-114.29957611,"E",3066,"E",19,"E",1985,,"GREAT FALLS",1,"E",41,"ZLC","ZCU","SALT LAKE CITY","N","GTF","GREAT FALLS","","1-800-WX-BRIEF","","","","GTF","Y","1963/10","O","","","","","NO OBJECTION","","","N","N","S","S","2024/04/23","","","NONE","NONE","NONE","NONE","","","NON-ATCT","N","","N","","","","","","","","","Y","","Y","","N","",""
"2026/02/19","12552.12","A","MT","1MT4","WHITEFISH","US","ANM","HLN","MONTANA","FLATHEAD","MT","STILLWATER","PR","PR",48,18,26.8884,"N",48.307469,114,22,50.9178,"W",-114.3808105,"E",2995,"E",,"",,,"GREAT FALLS",7,"SSW",,"ZLC","ZCU","SALT LAKE CITY","","GTF","GREAT FALLS","","1-800-WX-BRIEF","","","","","","2023/10","O","","","","","NO OBJECTION","","","","","","N","","","","","","","","","","NON-ATCT","","","","","ADO","2023/10/10","ADO","2023/10/10","","","","","","","","N","",""
"2026/02/19","12554.","A","MT","MT41","WHITEHALL","US","ANM","HLN","MONTANA","JEFFERSON","MT","JEFCO SKYPARK","PR","PR",45,52,41.735,"N",45.87825972,112,7,1.983,"W",-112.1172175,"E",4510,"E",17,"E",1985,,"GREAT FALLS",1,"W",145,"ZLC","ZCU","SALT LAKE CITY","","GTF","GREAT FALLS","","1-800-WX-BRIEF","","","","","N","1988/09","O","","","","","CONDL","","","","","2","N","","2022/07/15","","","","","","SEE RMK","","NON-ATCT","N","","","","","","","","","","","","","Y","","N","",""
"2026/02/19","12558.1","A","MT","7S6","WHITE SULPHUR SPRINGS","US","ANM","HLN","MONTANA","MEAGHER","MT","WHITE SULPHUR SPRINGS","PU","PU",46,29,44.083,"N",46.49557861,110,54,42.903,"W",-110.9119175,"E",5065.4,"S",11,"E",2025,,"GREAT FALLS",3,"S",352,"ZLC","ZCU","SALT LAKE CITY","N","GTF","GREAT FALLS","","1-800-WX-BRIEF","","","","GTF","Y","1952/09","O","","","","NGY","NOT ANALYZED","N","N","N","Y","S","S","2023/04/17","","100LL","","","NONE","NONE","SEE RMK","SS-SR","NON-ATCT","Y","WG","N","","3RD PARTY SURVEY","2021/08/27","3RD PARTY SURVEY","2021/08/27","","","","Y","","Y-L","","N","",""
"2026/02/19","12558.12","A","MT","58MT","WHITE SULPHUR SPRINGS","US","ANM","HLN","MONTANA","MEAGHER","MT","GALT RANCH","PR","PR",46,32,39,"N",46.54416666,111,4,12,"W",-111.07,"E",5156,"E",,"",,,"GREAT FALLS",7,"W",,"ZLC","ZCU","SALT LAKE CITY","","GTF","GREAT FALLS","","1-800-WX-BRIEF","","","","","","2019/02","O","","","","","NO OBJECTION","","","","","","N","","","","","","","","","","NON-ATCT","","","","","OWNER","","","","","","","","","","","N","",""
"2026/02/19","12565.3","A","MT","9U1","WILSALL","US","ANM","HLN","MONTANA","PARK","MT","WILSALL","PU","PU",46,2,58.365,"N",46.04954583,110,41,5.835,"W",-110.68495416,"E",5140,"S",16,"E",1985,,"GREAT FALLS",4,"NW",15,"ZLC","ZCU","SALT LAKE CITY","N","GTF","GREAT FALLS","","1-800-WX-BRIEF","","","","GTF","Y","1963/02","O","","","","","NO OBJECTION","N","N","N","N","S","S","2024/06/13","","","NONE","NONE","NONE","NONE","","","NON-ATCT","N","","N","","","","","","","","","N","","Y","","N","",""
"2026/02/19","12565.8","A","MT","9S7","WINIFRED","US","ANM","HLN","MONTANA","FERGUS","MT","WINIFRED","PU","PU",47,33,19.4,"N",47.55538888,109,23,12.155,"W",-109.38670972,"E",3354,"S",16,"E",1985,,"GREAT FALLS",1,"S",25,"ZLC","ZCU","SALT LAKE CITY","N","GTF","GREAT FALLS","","1-800-WX-BRIEF","","","","GTF","Y","1953/10","O","","","","N","NOT ANALYZED","N","N","N","N","S","S","2023/07/07","","100LL","NONE","NONE","NONE","NONE","","","NON-ATCT","N","","N","","","","","","","","Y","Y","AGRI","Y","","N","",""
"2026/02/19","12565.81","A","MT","MT3","WINIFRED","US","ANM","HLN","MONTANA","FERGUS","MT","KNOX RIDGE","PU","PU",47,37,0,"N",47.61666666,108,50,53,"W",-108.84805555,"E",2950,"",,"",,,"GREAT FALLS",24,"E",,"ZLC","ZCU","SALT LAKE CITY","","GTF","GREAT FALLS","","1-800-WX-BRIEF","","","","GTF","Y","2010/09","O","","","","","NO OBJECTION","","","","","S","S","2023/07/07","","","","","","","","","NON-ATCT","N","","","","","","","","","","","","","Y","","N","",""
"2026/02/19","12565.82","A","MT","LC0","WINIFRED","US","ANM","HLN","MONTANA","BLAINE","MT","LEFT COULEE","PU","PU",47,53,7,"N",47.88527777,109,1,22,"W",-109.02277777,"E",3150,"",,"",,,"GREAT FALLS",22,"NE",,"ZLC","ZCU","SALT LAKE CITY","","GTF","GREAT FALLS","","1-800-WX-BRIEF","","","","GTF","Y","2010/09","O","","","","","NO OBJECTION","","","","","S","S","2023/07/07","","","","","","","","","NON-ATCT","N","","","","","","","","","","","","","Y","","N","",""
"2026/02/19","12565.83","A","MT","CW0","WINIFRED","US","ANM","HLN","MONTANA","BLAINE","MT","COW CREEK","PU","PU",47,56,51,"N",47.9475,109,0,29,"W",-109.00805555,"E",3300,"",,"",,,"GREAT FALLS",27,"NE",,"ZLC","ZCU","SALT LAKE CITY","","GTF","GREAT FALLS","","1-800-WX-BRIEF","","","","GTF","Y","2010/09","O","","","","","NO OBJECTION","","","","","S","S","2023/07/07","","","","","","","","","NON-ATCT","N","","","","","","","","","","","","","Y","","N","",""
"2026/02/19","12565.84","A","MT","BW8","WINIFRED","US","ANM","HLN","MONTANA","BLAINE","MT","BULLWHACKER","PU","PU",47,50,52,"N",47.84777777,109,5,58,"W",-109.09944444,"E",3100,"",,"",,,"GREAT FALLS",20,"NE",,"ZLC","ZCU","SALT LAKE CITY","","GTF","GREAT FALLS","","1-800-WX-BRIEF","","","","GTF","Y","2010/09","O","","","","","NO OBJECTION","","","","","S","S","2023/07/07","","","","","","","","","NON-ATCT","N","","","","","","","","","","","","","Y","","N","",""
"2026/02/19","12565.85","A","MT","BB0","WINIFRED","US","ANM","HLN","MONTANA","BLAINE","MT","BLACK BUTTE NORTH","PU","PU",47,50,44,"N",47.84555555,109,11,13,"W",-109.18694444,"E",3150,"",,"",,,"GREAT FALLS",18,"NE",,"ZLC","ZCU","SALT LAKE CITY","","GTF","GREAT FALLS","","1-800-WX-BRIEF","","","","GTF","Y","2010/09","O","","","","","NO OBJECTION","","","","","S","S","2023/07/07","","","","","","","","","NON-ATCT","N","","","","","","","","","","","","","Y","","N","",""
"2026/02/19","12565.86","A","MT","WH0","WINIFRED","US","ANM","HLN","MONTANA","FERGUS","MT","WOODHAWK","PU","PU",47,46,46,"N",47.77944444,109,4,43,"W",-109.07861111,"E",3100,"",,"",,,"GREAT FALLS",15,"NE",,"ZLC","ZCU","SALT LAKE CITY","","GTF","GREAT FALLS","","1-800-WX-BRIEF","","","","GTF","Y","2010/09","O","","","","","NO OBJECTION","","","","","S","S","2023/07/07","","","","","","","","","NON-ATCT","N","","","","","","","","","","","","","Y","","N","",""
"2026/02/19","12565.9","A","MT","L51","WINIFRED","US","ANM","HLN","MONTANA","FERGUS","MT","HELLER FARM","PR","PU",47,43,34.8,"N",47.72633333,108,52,30.15,"W",-108.87504166,"E",2304,"E",,"",,,"BILLINGS",23,"WSW",,"ZLC","ZCU","SALT LAKE CITY","","GTF","GREAT FALLS","","1-800-WX-BRIEF","","","","GTF","Y","2015/05","O","","","","","NO OBJECTION","","","","","","S","2023/07/07","2015/01/22","","NONE","NONE","NONE","NONE","","","NON-ATCT","","","","","OWNER","2015/01/22","OWNER","2015/01/22","","","","","","","","N","",""
"2026/02/19","12567.","A","MT","7S2","WINNETT","US","ANM","HLN","MONTANA","BEAVERHEAD","MT","WINNETT","PU","PU",46,58,36,"N",46.97666666,108,21,54,"W",-108.365,"E",2989,"E",,"",,,"BILLINGS",2,"SW",,"ZLC","ZCU","SALT LAKE CITY","","GTF","GREAT FALLS","","1-800-WX-BRIEF","","","","GTF","Y","2012/06","O","","","","","","","","","","","S","2025/09/23","","","","","","","","","NON-ATCT","","","","","OWNER","2012/05/10","OWNER","2012/05/10","","","","","","Y","","N","",""
"2026/02/19","12571.","A","MT","7S4","WISDOM","US","ANM","HLN","MONTANA","BEAVERHEAD","MT","WISDOM","PU","PU",45,35,29.723,"N",45.59158972,113,27,33.212,"W",-113.45922555,"E",6133,"S",17,"E",1985,,"GREAT FALLS",2,"S",36,"ZLC","ZCU","SALT LAKE CITY","N","GTF","GREAT FALLS","","1-800-WX-BRIEF","","","","GTF","Y","1951/08","O","","","","","NOT ANALYZED","N","N","N","N","S","S","2024/06/07","","","NONE","NONE","NONE","NONE","","","NON-ATCT","N","","N","","","","","","","","","Y","","Y","","N","",""
"2026/02/19","12572.","A","MT","02T","WISE RIVER","US","ANM","HLN","MONTANA","BEAVERHEAD","MT","WISE RIVER","PU","PU",45,46,12.1,"N",45.77002777,112,58,49.7,"W",-112.98047222,"E",5830,"E",17,"E",1985,,"GREAT FALLS",2,"SW",45,"ZLC","ZCU","SALT LAKE CITY","","GTF","GREAT FALLS","","1-800-WX-BRIEF","","","","GTF","Y","1989/11","O","","","","","CONDL","","","","","S","S","2024/06/07","1989/07/17","","","","","","","","NON-ATCT","Y","","","","FAA-EST","2010/08/24","","","","","","Y","","Y","","N","",""
"2026/02/19","12573.","A","MT","OLF","WOLF POINT","US","ANM","HLN","MONTANA","ROOSEVELT","MT","L M CLAYTON","PU","PU",48,5,40.2,"N",48.0945,105,34,30.2,"W",-105.57505555,"E",1988.5,"S",9,"E",2015,800,"BILLINGS",3,"NE",290,"ZLC","ZCU","SALT LAKE CITY","N","GTF","GREAT FALLS","","1-800-WX-BRIEF","","","","OLF","Y","1940/04","O","","","","NGY","NO OBJECTION","N","N","N","Y","S","S","2025/07/25","","100LL","NONE","NONE","NONE","NONE","SEE RMK","SS-SR","NON-ATCT","Y","WG","N","","3RD PARTY SURVEY","2011/07/21","3RD PARTY SURVEY","2011/07/21","","","Y","Y","AFRT,AGRI,AMB","Y-L","KOLF","N","",""
"2026/02/19","12573.11","A","MT","MT80","WOLF POINT","US","ANM","HLN","MONTANA","MC CONE","MT","VINE","PR","PR",48,2,35.062,"N",48.04307277,105,36,31.998,"W",-105.60888833,"E",2075,"E",14,"E",1985,,"BILLINGS",5,"SE",80,"ZLC","ZCU","SALT LAKE CITY","","GTF","GREAT FALLS","","1-800-WX-BRIEF","","","","","N","1990/08","O","","","","","NO OBJECTION","","","","","2","N","","2021/11/16","","","","","","","","NON-ATCT","N","","","","","","","","","","","","","Y","","N","",""
"2026/02/19","12573.12","A","MT","5MT5","WOLF POINT","US","ANM","HLN","MONTANA","VALLEY","MT","UNRAU","PR","PR",48,26,56,"N",48.44888888,105,50,9,"W",-105.83583333,"E",2900,"E",,"",,,"BILLINGS",22,"NNW",,"ZLC","ZCU","SALT LAKE CITY","","GTF","GREAT FALLS","","1-800-WX-BRIEF","","","","","","2018/12","O","","","","","NO OBJECTION","","","","","","N","","2023/09/08","","","","","","","","NON-ATCT","","","","","OWNER","2018/09/13","OWNER","2018/09/13","","","","","","","","N","",""
"2026/02/19","12576.","A","MT","MT08","ZORTMAN","US","ANM","HLN","MONTANA","PHILLIPS","MT","ZORTMAN","PR","PR",47,54,30,"N",47.90833333,108,30,1,"W",-108.50027777,"E",3900,"E",14,"E",1995,,"BILLINGS",2,"SE",6,"ZLC","ZCU","SALT LAKE CITY","N","GTF","GREAT FALLS","","1-800-WX-BRIEF","","","","","N","1996/05","O","","","","","NO OBJECTION","","","","","2","N","","2020/08/10","","","","","","SEE RMK","","NON-ATCT","N","","N","","","","","","","","","","","","","N","",""
"2026/02/19","12591.","A","NE","ANW","AINSWORTH","US","ACE","","NEBRASKA","BROWN","NE","AINSWORTH RGNL","PU","PU",42,34,45.2,"N",42.57922222,99,59,34.7,"W",-99.99297222,"E",2588.7,"S",6,"E",2010,,"OMAHA",6,"NW",2493,"ZDV","ZCD","DENVER","N","OLU","COLUMBUS","","1-800-WX-BRIEF","","","","ANW","Y","1944/12","O","","","","NGPY","NO OBJECTION","N","N","N","Y","S","S","2023/08/07","","100LL,A","NONE","NONE","NONE","NONE","SEE RMK","SS-SR","NON-ATCT","Y","WG","N","","3RD PARTY SURVEY","2011/10/04","3RD PARTY SURVEY","2011/10/04","","","Y","Y","","Y-L","KANW","Y","",""
"2026/02/19","12594.1","A","NE","BVN","ALBION","US","ACE","","NEBRASKA","BOONE","NE","ALBION MUNI","PU","PU",41,43,42.878,"N",41.72857722,98,3,20.734,"W",-98.05575944,"E",1806.4,"S",6,"E",2000,,"OMAHA",3,"NW",113,"ZMP","ZCP","MINNEAPOLIS","N","OLU","COLUMBUS","","1-800-WX-BRIEF","","","","BVN","Y","","O","","","","NGY","NO OBJECTION","N","N","N","Y","S","S","2023/07/13","","100LL","NONE","NONE","NONE","NONE","SEE RMK","SS-SR","NON-ATCT","Y","WG","N","","3RD PARTY SURVEY","2024/09/16","3RD PARTY SURVEY","2024/09/16","","","Y","Y","AGRI","Y-L","KBVN","N","",""
"2026/02/19","12597.","A","NE","AIA","ALLIANCE","US","ACE","","NEBRASKA","BOX BUTTE","NE","ALLIANCE MUNI","PU","PU",42,3,11.6,"N",42.05322222,102,48,13.5,"W",-102.80375,"E",3930.6,"S",7,"E",2020,,"CHEYENNE",3,"SE",3500,"ZDV","ZCD","DENVER","N","OLU","COLUMBUS","","1-800-WX-BRIEF","","","","AIA","Y","1944/02","O","III A","S","1974/12","NGPY","NO OBJECTION","N","N","N","Y","F","F","2025/05/13","","100LL,A","MAJOR","MAJOR","NONE","","SEE RMK","SS-SR","NON-ATCT","Y","WG","N","","3RD PARTY SURVEY","2014/03/24","3RD PARTY SURVEY","2014/03/24","","","Y","Y","AGRI,INSTR,RNTL,SALES","Y-L","KAIA","N","",""
"2026/02/19","12597.01","H","NE","NE32","ALLIANCE","US","ACE","","NEBRASKA","BOX BUTTE","NE","BOX BUTTE GENERAL HOSPITAL MED-I-PORT","PR","PR",42,7,1.08,"N",42.11696666,102,52,7.98,"W",-102.86888333,"E",3929,"E",10,"E",1995,,"",0,"N",,"ZDV","ZCD","DENVER","","OLU","COLUMBUS","","1-800-WX-BRIEF","","","","","","1999/06","O","","","","","CONDL","","","","","2","N","","2025/08/19","","","","","","","","NON-ATCT","N","","","","FAA-EST IMAGERY","2013/09/23","","","","","","","","Y-L","","N","",""
"2026/02/19","12597.02","A","NE","NE53","ALLIANCE","US","ACE","","NEBRASKA","BOX BUTTE","NE","STUHLMILLER FLD","PR","PR",42,9,23.4162,"N",42.1565045,102,52,53.6916,"W",-102.881581,"E",3977,"E",,"",,,"DENVER",3,"N",,"ZDV","ZCD","DENVER","","OLU","COLUMBUS","","1-800-WX-BRIEF","","","","","","2025/02","O","","","","","NO OBJECTION","","","","","","N","","","","","","","","","","NON-ATCT","","","","","FAA-EST","2025/02/18","OWNER","2025/02/07","","","","","","","","N","",""
"2026/02/19","12598.","A","NE","4D9","ALMA","US","ACE","","NEBRASKA","HARLAN","NE","ALMA MUNI","PU","PU",40,6,44.9,"N",40.11247222,99,20,47.1,"W",-99.34641666,"E",2072.8,"S",5,"E",2020,,"OMAHA",1,"NE",100,"ZDV","ZCD","DENVER","N","OLU","COLUMBUS","","1-800-WX-BRIEF","","","","OLU","Y","1994/06","O","","","","N","CONDL","","","","","S","S","2025/06/09","","100LL","NONE","NONE","NONE","NONE","SEE RMK","SS-SR","NON-ATCT","Y","WG","","","3RD PARTY SURVEY","2014/02/25","3RD PARTY SURVEY","2014/02/25","","","","Y","AGRI,INSTR","Y-L","","N","",""
"2026/02/19","12598.1","C","NE","H63","ALMA","US","ACE","","NEBRASKA","HARLAN","NE","HARLAN COUNTY LAKE","PU","PU",40,3,31.96,"N",40.05887777,99,16,54.92,"W",-99.28192222,"E",1946,"E",8,"E",1985,,"OMAHA",6,"SW",,"ZDV","ZCD","DENVER","N","OLU","COLUMBUS","","1-800-WX-BRIEF","","","","OLU","Y","1989/06","O","","","","","NO OBJECTION","","","","","S","S","2025/06/09","","","NONE","NONE","NONE","NONE","","","NON-ATCT","N","","","","NGS-CALCULATED","2019/02/04","FAA","2019/02/04","","","","","","N","","N","",""
"2026/02/19","12600.05","A","NE","45NE","AMHERST","US","ACE","","NEBRASKA","BUFFALO","NE","MITCHELL FLD","PR","PR",40,49,53.4836,"N",40.83152322,99,15,44.8253,"W",-99.26245147,"E",2230,"E",,"",,,"OMAHA",1,"SE",,"ZMP","ZCP","MINNEAPOLIS","","OLU","COLUMBUS","","1-800-WX-BRIEF","","","","","","2026/01","O","","","","","CONDL","","","","","","N","","","","","","","","","","NON-ATCT","","","","","OWNER","2026/01/05","OWNER","2026/01/05","","","","","","","","N","",""
"2026/02/19","12601.11","A","NE","NE45","ANSLEY","US","ACE","","NEBRASKA","CUSTER","NE","KRAUSE","PR","PR",41,17,35.31,"N",41.29314166,99,22,28.77,"W",-99.37465833,"E",2363,"E",,"",,,"OMAHA",1,"NE",,"ZDV","ZCD","DENVER","","OLU","COLUMBUS","","1-800-WX-BRIEF","","","","","","2017/06","O","","","","","NO OBJECTION","","","","","","N","","","","","","","","","","NON-ATCT","","","","","OWNER","2014/12/24","OWNER","2014/12/24","","","","","","","","N","",""
"2026/02/19","12602.","A","NE","NE36","ANSELMO","US","ACE","","NEBRASKA","CUSTER","NE","WERNER RANCH AIRFIELD","PR","PR",41,32,57.3,"N",41.54925,100,2,56.28,"W",-100.04896666,"E",2838,"E",,"",,,"OMAHA",9,"SW",,"ZDV","ZCD","DENVER","","OLU","COLUMBUS","","1-800-WX-BRIEF","","","","","","2016/07","O","","","","","NO OBJECTION","","","","","","N","","2021/02/03","","","","","","","","NON-ATCT","","","","","OWNER","2016/03/26","OWNER","2016/03/26","","","","","","","","N","",""
