"EFF_DATE","ORIGIN_ID","DSTN_ID","PFR_TYPE_CODE","ROUTE_NO","SEGMENT_SEQ","SEG_VALUE","SEG_TYPE","STATE_CODE","COUNTRY_CODE","ICAO_REGION_CODE","NAV_TYPE","NEXT_SEG"
"2026/01/22","PHX","DET","H",1,5,"MRBIL1","DP","","","","","JARPA"
"2026/01/22","PHX","DET","H",1,10,"JARPA","FIX","AZ","US","K2","","RSK"
"2026/01/22","PHX","DET","H",1,15,"RSK","NAVAID","NM","US","","VORTAC","ALS"
"2026/01/22","PHX","DET","H",1,20,"ALS","NAVAID","CO","US","","VORTAC","J13"
"2026/01/22","PHX","DET","H",1,25,"J13","AIRWAY","","","","","FQF"
"2026/01/22","PHX","DET","H",1,30,"FQF","NAVAID","CO","US","","VORTAC","J128"
"2026/01/22","PHX","DET","H",1,35,"J128","AIRWAY","","","","","HCT"
"2026/01/22","PHX","DET","H",1,40,"HCT","NAVAID","NE","US","","VORTAC","OBH"
"2026/01/22","PHX","DET","H",1,45,"OBH","NAVAID","NE","US","","DME","DBQ"
"2026/01/22","PHX","DET","H",1,50,"DBQ","NAVAID","IA","US","","VORTAC","BAE"
"2026/01/22","PHX","DET","H",1,55,"BAE","NAVAID","WI","US","","VOR/DME","WEBOR"
"2026/01/22","PHX","DET","H",1,60,"WEBOR","FIX","MI","US","K5","","RRALF3"
"2026/01/22","PHX","DET","H",1,65,"RRALF3","STAR","","","","",""
"2026/01/22","PHX","DTW","H",1,5,"PORZL","FIX","MI","US","K5","","RKCTY2"
"2026/01/22","PHX","DTW","H",1,10,"RKCTY2","STAR","","","","",""
"2026/01/22","PHX","DTW","H",2,5,"PXV","NAVAID","IN","US","","VORTAC","WWOOD"
"2026/01/22","PHX","DTW","H",2,10,"WWOOD","FIX","TX","US","K4","","HANBL3"
"2026/01/22","PHX","DTW","H",2,15,"HANBL3","STAR","","","","",""
"2026/01/22","PHX","DTW","H",3,5,"PORZL","FIX","MI","US","K5","","KKISS2"
"2026/01/22","PHX","DTW","H",3,10,"KKISS2","STAR","","","","",""
"2026/01/22","PHX","DTW","H",4,5,"PXV","NAVAID","IN","US","","VORTAC","WWOOD"
"2026/01/22","PHX","DTW","H",4,10,"WWOOD","FIX","TX","US","K4","","LECTR3"
"2026/01/22","PHX","DTW","H",4,15,"LECTR3","STAR","","","","",""
"2026/01/22","PHX","EWR","H",1,5,"FORPE1","DP","","","","","ABQ"
"2026/01/22","PHX","EWR","H",1,10,"ABQ","NAVAID","NM","US","","VORTAC","J18"
"2026/01/22","PHX","EWR","H",1,15,"J18","AIRWAY","","","","","SLN"
"2026/01/22","PHX","EWR","H",1,20,"SLN","NAVAID","KS","US","","VORTAC","J24"
"2026/01/22","PHX","EWR","H",1,25,"J24","AIRWAY","","","","","MCI"
"2026/01/22","PHX","EWR","H",1,30,"MCI","NAVAID","MO","US","","VORTAC","J80"
"2026/01/22","PHX","EWR","H",1,35,"J80","AIRWAY","","","","","SPI"
"2026/01/22","PHX","EWR","H",1,40,"SPI","NAVAID","IL","US","","VORTAC","KOLTS"
"2026/01/22","PHX","EWR","H",1,45,"KOLTS","FIX","IL","US","K5","","WWODD"
"2026/01/22","PHX","EWR","H",1,50,"WWODD","FIX","IN","US","K5","","RINTE"
"2026/01/22","PHX","EWR","H",1,55,"RINTE","FIX","OH","US","K5","","KLYNE"
"2026/01/22","PHX","EWR","H",1,60,"KLYNE","FIX","OH","US","K5","","Q29"
"2026/01/22","PHX","EWR","H",1,65,"Q29","AIRWAY","","","","","WWSHR"
"2026/01/22","PHX","EWR","H",1,70,"WWSHR","FIX","OH","US","K5","","DORET"
"2026/01/22","PHX","EWR","H",1,75,"DORET","FIX","OH","US","K5","","J584"
"2026/01/22","PHX","EWR","H",1,80,"J584","AIRWAY","","","","","SLT"
"2026/01/22","PHX","EWR","H",1,85,"SLT","NAVAID","PA","US","","VORTAC","FQM3"
"2026/01/22","PHX","EWR","H",1,90,"FQM3","STAR","","","","",""
"2026/01/22","PHX","EWR","H",2,5,"GUP","NAVAID","NM","US","","VORTAC","J102"
"2026/01/22","PHX","EWR","H",2,10,"J102","AIRWAY","","","","","ALS"
"2026/01/22","PHX","EWR","H",2,15,"ALS","NAVAID","CO","US","","VORTAC","PUB"
"2026/01/22","PHX","EWR","H",2,20,"PUB","NAVAID","CO","US","","VORTAC","GLD"
"2026/01/22","PHX","EWR","H",2,25,"GLD","NAVAID","KS","US","","VORTAC","J146"
"2026/01/22","PHX","EWR","H",2,30,"J146","AIRWAY","","","","","LNK"
"2026/01/22","PHX","EWR","H",2,35,"LNK","NAVAID","NE","US","","VORTAC","OVR"
"2026/01/22","PHX","EWR","H",2,40,"OVR","NAVAID","IA","US","","VORTAC","DSM"
"2026/01/22","PHX","EWR","H",2,45,"DSM","NAVAID","IA","US","","VORTAC","EVOTE"
"2026/01/22","PHX","EWR","H",2,50,"EVOTE","FIX","MI","US","K5","","NELLS"
"2026/01/22","PHX","EWR","H",2,55,"NELLS","FIX","MI","US","K5","","KEEHO"
"2026/01/22","PHX","EWR","H",2,60,"KEEHO","FIX","OH","US","K5","","J584"
"2026/01/22","PHX","EWR","H",2,65,"J584","AIRWAY","","","","","SLT"
"2026/01/22","PHX","EWR","H",2,70,"SLT","NAVAID","PA","US","","VORTAC","FQM3"
"2026/01/22","PHX","EWR","H",2,75,"FQM3","STAR","","","","",""
"2026/01/22","PHX","HOU","H",2,5,"FST","NAVAID","TX","US","","VORTAC","SAT"
"2026/01/22","PHX","HOU","H",2,10,"SAT","NAVAID","TX","US","","VORTAC","BELLR6"
"2026/01/22","PHX","HOU","H",2,15,"BELLR6","STAR","","","","",""
"2026/01/22","PHX","IAH","H",2,5,"FST","NAVAID","TX","US","","VORTAC","SAT"
"2026/01/22","PHX","IAH","H",2,10,"SAT","NAVAID","TX","US","","VORTAC","HTOWN3"
"2026/01/22","PHX","IAH","H",2,15,"HTOWN3","STAR","","","","",""
"2026/01/22","PHX","IAH","H",3,5,"FST","NAVAID","TX","US","","VORTAC","SAT"
"2026/01/22","PHX","IAH","H",3,10,"SAT","NAVAID","TX","US","","VORTAC","TEJAS5"
"2026/01/22","PHX","IAH","H",3,15,"TEJAS5","STAR","","","","",""
"2026/01/22","PHX","JFK","H",1,5,"FORPE1","DP","","","","","ABQ"
"2026/01/22","PHX","JFK","H",1,10,"ABQ","NAVAID","NM","US","","VORTAC","J18"
"2026/01/22","PHX","JFK","H",1,15,"J18","AIRWAY","","","","","SLN"
"2026/01/22","PHX","JFK","H",1,20,"SLN","NAVAID","KS","US","","VORTAC","J24"
"2026/01/22","PHX","JFK","H",1,25,"J24","AIRWAY","","","","","MCI"
"2026/01/22","PHX","JFK","H",1,30,"MCI","NAVAID","MO","US","","VORTAC","J80"
"2026/01/22","PHX","JFK","H",1,35,"J80","AIRWAY","","","","","SPI"
"2026/01/22","PHX","JFK","H",1,40,"SPI","NAVAID","IL","US","","VORTAC","KOLTS"
"2026/01/22","PHX","JFK","H",1,45,"KOLTS","FIX","IL","US","K5","","WWODD"
"2026/01/22","PHX","JFK","H",1,50,"WWODD","FIX","IN","US","K5","","RINTE"
"2026/01/22","PHX","JFK","H",1,55,"RINTE","FIX","OH","US","K5","","KLYNE"
"2026/01/22","PHX","JFK","H",1,60,"KLYNE","FIX","OH","US","K5","","Q29"
"2026/01/22","PHX","JFK","H",1,65,"Q29","AIRWAY","","","","","WWSHR"
"2026/01/22","PHX","JFK","H",1,70,"WWSHR","FIX","OH","US","K5","","JHW"
"2026/01/22","PHX","JFK","H",1,75,"JHW","NAVAID","NY","US","","VOR/DME","Q476"
"2026/01/22","PHX","JFK","H",1,80,"Q476","AIRWAY","","","","","WLKES"
"2026/01/22","PHX","JFK","H",1,85,"WLKES","FIX","PA","US","K6","","PUCKY1"
"2026/01/22","PHX","JFK","H",1,90,"PUCKY1","STAR","","","","",""
"2026/01/22","PHX","JFK","H",3,5,"GUP","NAVAID","NM","US","","VORTAC","J102"
"2026/01/22","PHX","JFK","H",3,10,"J102","AIRWAY","","","","","ALS"
"2026/01/22","PHX","JFK","H",3,15,"ALS","NAVAID","CO","US","","VORTAC","KATES"
"2026/01/22","PHX","JFK","H",3,20,"KATES","FIX","NE","US","K3","","DBQ"
"2026/01/22","PHX","JFK","H",3,25,"DBQ","NAVAID","IA","US","","VORTAC","KG75M"
"2026/01/22","PHX","JFK","H",3,30,"KG75M","FIX","WI","US","K5","","DAFLU"
"2026/01/22","PHX","JFK","H",3,35,"DAFLU","FIX","","CA","CY","","J70"
"2026/01/22","PHX","JFK","H",3,40,"J70","AIRWAY","","","","","JHW"
"2026/01/22","PHX","JFK","H",3,45,"JHW","NAVAID","NY","US","","VOR/DME","Q476"
"2026/01/22","PHX","JFK","H",3,50,"Q476","AIRWAY","","","","","WLKES"
"2026/01/22","PHX","JFK","H",3,55,"WLKES","FIX","PA","US","K6","","PUCKY1"
"2026/01/22","PHX","JFK","H",3,60,"PUCKY1","STAR","","","","",""
"2026/01/22","PHX","OAK","H",1,5,"KEENS3","DP","","","","","HRRBR"
"2026/01/22","PHX","OAK","H",1,10,"HRRBR","FIX","AZ","US","K2","","DECAS"
"2026/01/22","PHX","OAK","H",1,15,"DECAS","FIX","CA","US","K2","","J65"
"2026/01/22","PHX","OAK","H",1,20,"J65","AIRWAY","","","","","PMD"
"2026/01/22","PHX","OAK","H",1,25,"PMD","NAVAID","CA","US","","VORTAC","GMN"
"2026/01/22","PHX","OAK","H",1,30,"GMN","NAVAID","CA","US","","VORTAC","RGOOD"
"2026/01/22","PHX","OAK","H",1,35,"RGOOD","FIX","CA","US","K2","","EMZOH4"
"2026/01/22","PHX","OAK","H",1,40,"EMZOH4","STAR","","","","",""
"2026/01/22","PHX","ORD","H",2,5,"FORPE1","DP","","","","","ABQ"
"2026/01/22","PHX","ORD","H",2,10,"ABQ","NAVAID","NM","US","","VORTAC","J18"
"2026/01/22","PHX","ORD","H",2,15,"J18","AIRWAY","","","","","GCK"
"2026/01/22","PHX","ORD","H",2,20,"GCK","NAVAID","KS","US","","VORTAC","J96"
"2026/01/22","PHX","ORD","H",2,25,"J96","AIRWAY","","","","","IRK"
"2026/01/22","PHX","ORD","H",2,30,"IRK","NAVAID","MO","US","","VORTAC","BENKY6"
"2026/01/22","PHX","ORD","H",2,35,"BENKY6","STAR","","","","",""
"2026/01/22","PHX","SAT","H",1,5,"ECLPS1","DP","","","","","PHASE"
"2026/01/22","PHX","SAT","H",1,10,"PHASE","FIX","AZ","US","K2","","ELP"
"2026/01/22","PHX","SAT","H",1,15,"ELP","NAVAID","TX","US","","VORTAC","FST"
"2026/01/22","PHX","SAT","H",1,20,"FST","NAVAID","TX","US","","VORTAC","MOPPP"
"2026/01/22","PHX","SAT","H",1,25,"MOPPP","FIX","TX","US","K4","","DNKIN2"
"2026/01/22","PHX","SAT","H",1,30,"DNKIN2","STAR","","","","",""
"2026/01/22","PHX","SFO","H",1,5,"KEENS3","DP","","","","","HRRBR"
"2026/01/22","PHX","SFO","H",1,10,"HRRBR","FIX","AZ","US","K2","","DECAS"
"2026/01/22","PHX","SFO","H",1,15,"DECAS","FIX","CA","US","K2","","J65"
"2026/01/22","PHX","SFO","H",1,20,"J65","AIRWAY","","","","","PMD"
"2026/01/22","PHX","SFO","H",1,25,"PMD","NAVAID","CA","US","","VORTAC","COREZ"
"2026/01/22","PHX","SFO","H",1,30,"COREZ","FIX","CA","US","K2","","MAKRS"
"2026/01/22","PHX","SFO","H",1,35,"MAKRS","FIX","CA","US","K2","","SERFR"
"2026/01/22","PHX","SFO","H",1,40,"SERFR","FIX","CA","US","K2","","SERFR4"
"2026/01/22","PHX","SFO","H",1,45,"SERFR4","STAR","","","","",""
"2026/01/22","PHX","SJC","H",1,5,"KEENS3","DP","","","","","HRRBR"
"2026/01/22","PHX","SJC","H",1,10,"HRRBR","FIX","AZ","US","K2","","DECAS"
"2026/01/22","PHX","SJC","H",1,15,"DECAS","FIX","CA","US","K2","","J65"
"2026/01/22","PHX","SJC","H",1,20,"J65","AIRWAY","","","","","PMD"
"2026/01/22","PHX","SJC","H",1,25,"PMD","NAVAID","CA","US","","VORTAC","J6"
"2026/01/22","PHX","SJC","H",1,30,"J6","AIRWAY","","","","","AVE"
"2026/01/22","PHX","SJC","H",1,35,"AVE","NAVAID","CA","US","","VOR/DME","TROXX"
"2026/01/22","PHX","SJC","H",1,40,"TROXX","FIX","CA","US","K2","","SILCN6"
"2026/01/22","PHX","SJC","H",1,45,"SILCN6","STAR","","","","",""
"2026/01/22","PIA","DTW","H",1,5,"SWAYD","FIX","IN","US","K5","","HANBL3"
"2026/01/22","PIA","DTW","H",1,10,"HANBL3","STAR","","","","",""
"2026/01/22","PIA","DTW","H",2,5,"SWAYD","FIX","IN","US","K5","","LECTR3"
"2026/01/22","PIA","DTW","H",2,10,"LECTR3","STAR","","","","",""
"2026/01/22","PIA","MDW","L",1,5,"JOT","NAVAID","IL","US","","VOR/DME",""
"2026/01/22","PIA","ORD","L",1,5,"BFORD","FIX","IL","US","K5","","BENKY6"
"2026/01/22","PIA","ORD","L",1,10,"BENKY6","STAR","","","","",""
"2026/01/22","PIDSO","LOPVI","NAR",1,5,"PEPKI","FIX","","CA","CY","",""
"2026/01/22","PIDSO","RODBO","NAR",1,5,"MUSLO","FIX","","CA","CY","",""
"2026/01/22","PIE","DAB","L",1,5,"VARZE","FIX","FL","US","K7","","T210"
"2026/01/22","PIE","DAB","L",1,10,"T210","AIRWAY","","","","","GUANO"
"2026/01/22","PIE","DAB","L",1,15,"GUANO","FIX","FL","US","K7","",""
"2026/01/22","PIE","MCO","L",1,5,"PRICY","FIX","FL","US","K7","","MINEE"
"2026/01/22","PIE","MCO","L",1,10,"MINEE","FIX","FL","US","K7","",""
"2026/01/22","PIE","PSM","H",1,5,"BAYPO2","DP","","","","","CAMJO"
"2026/01/22","PIE","PSM","H",1,10,"CAMJO","FIX","FL","US","K7","","Q99"
"2026/01/22","PIE","PSM","H",1,15,"Q99","AIRWAY","","","","","POLYY"
"2026/01/22","PIE","PSM","H",1,20,"POLYY","FIX","NC","US","K7","","DADDS"
"2026/01/22","PIE","PSM","H",1,25,"DADDS","FIX","NC","US","K7","","Q87"
"2026/01/22","PIE","PSM","H",1,30,"Q87","AIRWAY","","","","","GEARS"
"2026/01/22","PIE","PSM","H",1,35,"GEARS","FIX","VA","US","K6","","BBOBO"
"2026/01/22","PIE","PSM","H",1,40,"BBOBO","FIX","VA","US","K6","","Q22"
"2026/01/22","PIE","PSM","H",1,45,"Q22","AIRWAY","","","","","FOXWD"
"2026/01/22","PIE","PSM","H",1,50,"FOXWD","FIX","CT","US","K6","","KLANE"
"2026/01/22","PIE","PSM","H",1,55,"KLANE","FIX","MA","US","K6","","TTERI"
"2026/01/22","PIE","PSM","H",1,60,"TTERI","FIX","MA","US","K6","","REMDG"
"2026/01/22","PIE","PSM","H",1,65,"REMDG","FIX","MA","US","K6","",""
"2026/01/22","PIH","SLC","SHD",1,5,"PIH","NAVAID","ID","US","","VOR/DME","BEARR5"
"2026/01/22","PIH","SLC","SHD",1,10,"BEARR5","STAR","","","","",""
"2026/01/22","PIT","ATL","H",1,5,"AHTIY","FIX","PA","US","K6","","BURGS"
"2026/01/22","PIT","ATL","H",1,10,"BURGS","FIX","WV","US","K6","","HVQ"
"2026/01/22","PIT","ATL","H",1,15,"HVQ","NAVAID","WV","US","","VOR/DME","HLRRY"
"2026/01/22","PIT","ATL","H",1,20,"HLRRY","FIX","VA","US","K6","","ONDRE1"
"2026/01/22","PIT","ATL","H",1,25,"ONDRE1","STAR","","","","",""
"2026/01/22","PIT","BDL","H",1,5,"EWC","NAVAID","PA","US","","VOR/DME","JHW"
"2026/01/22","PIT","BDL","H",1,10,"JHW","NAVAID","NY","US","","VOR/DME","Q82"
"2026/01/22","PIT","BDL","H",1,15,"Q82","AIRWAY","","","","","MEMMS"
"2026/01/22","PIT","BDL","H",1,20,"MEMMS","FIX","NY","US","K6","","WILET"
"2026/01/22","PIT","BDL","H",1,25,"WILET","FIX","NY","US","K6","","STELA1"
"2026/01/22","PIT","BDL","H",1,30,"STELA1","STAR","","","","",""
"2026/01/22","PIT","BOS","H",2,5,"EWC","NAVAID","PA","US","","VOR/DME","WOMBT"
"2026/01/22","PIT","BOS","H",2,10,"WOMBT","FIX","PA","US","K6","","TOSTR"
"2026/01/22","PIT","BOS","H",2,15,"TOSTR","FIX","PA","US","K6","","PONCT"
"2026/01/22","PIT","BOS","H",2,20,"PONCT","FIX","NY","US","K6","","JFUND2"
"2026/01/22","PIT","BOS","H",2,25,"JFUND2","STAR","","","","",""
"2026/01/22","PIT","BWI","H",1,5,"KEMAN","FIX","PA","US","K6","","ANTHM5"
"2026/01/22","PIT","BWI","H",1,10,"ANTHM5","STAR","","","","",""
"2026/01/22","PIT","CHS","H",1,5,"CKB","NAVAID","WV","US","","VOR/DME","COBBE"
"2026/01/22","PIT","CHS","H",1,10,"COBBE","FIX","WV","US","K6","","PSK"
"2026/01/22","PIT","CHS","H",1,15,"PSK","NAVAID","VA","US","","VORTAC","OBNEE"
"2026/01/22","PIT","CHS","H",1,20,"OBNEE","FIX","SC","US","K7","","OSPRI7"
"2026/01/22","PIT","CHS","H",1,25,"OSPRI7","STAR","","","","",""
"2026/01/22","PIT","CLE","L",1,5,"BSV","NAVAID","OH","US","","VOR/DME","ROLLN"
"2026/01/22","PIT","CLE","L",1,10,"ROLLN","FIX","OH","US","K5","","ROLLN2"
"2026/01/22","PIT","CLE","L",1,15,"ROLLN2","STAR","","","","",""
"2026/01/22","PIT","CLT","H",1,5,"AHTIY","FIX","PA","US","K6","","BURGS"
"2026/01/22","PIT","CLT","H",1,10,"BURGS","FIX","WV","US","K6","","HVQ"
"2026/01/22","PIT","CLT","H",1,15,"HVQ","NAVAID","WV","US","","VOR/DME","LNDIZ"
"2026/01/22","PIT","CLT","H",1,20,"LNDIZ","FIX","VA","US","K6","","PARQR4"
"2026/01/22","PIT","CLT","H",1,25,"PARQR4","STAR","","","","",""
"2026/01/22","PIT","DCA","H",1,5,"MGW","NAVAID","WV","US","","VOR/DME","BUCKO"
"2026/01/22","PIT","DCA","H",1,10,"BUCKO","FIX","WV","US","K6","","FRDMM6"
"2026/01/22","PIT","DCA","H",1,15,"FRDMM6","STAR","","","","",""
"2026/01/22","PIT","DTW","L",1,5,"BSV","NAVAID","OH","US","","VOR/DME","EEEZI"
"2026/01/22","PIT","DTW","L",1,10,"EEEZI","FIX","OH","US","K5","","BONZZ"
"2026/01/22","PIT","DTW","L",1,15,"BONZZ","FIX","OH","US","K5","","BONZZ2"
"2026/01/22","PIT","DTW","L",1,20,"BONZZ2","STAR","","","","",""
"2026/01/22","PIT","DTW","L",2,5,"BSV","NAVAID","OH","US","","VOR/DME","EEEZI"
"2026/01/22","PIT","DTW","L",2,10,"EEEZI","FIX","OH","US","K5","","BONZZ"
"2026/01/22","PIT","DTW","L",2,15,"BONZZ","FIX","OH","US","K5","","KLYNK3"
"2026/01/22","PIT","DTW","L",2,20,"KLYNK3","STAR","","","","",""
"2026/01/22","PIT","EWR","H",1,5,"EWC","NAVAID","PA","US","","VOR/DME","WOMBT"
"2026/01/22","PIT","EWR","H",1,10,"WOMBT","FIX","PA","US","K6","","TOSTR"
"2026/01/22","PIT","EWR","H",1,15,"TOSTR","FIX","PA","US","K6","","SLT"
"2026/01/22","PIT","EWR","H",1,20,"SLT","NAVAID","PA","US","","VORTAC","FQM3"
"2026/01/22","PIT","EWR","H",1,25,"FQM3","STAR","","","","",""
"2026/01/22","PIT","EYW","H",1,5,"CKB","NAVAID","WV","US","","VOR/DME","COBBE"
"2026/01/22","PIT","EYW","H",1,10,"COBBE","FIX","WV","US","K6","","DANCO"
"2026/01/22","PIT","EYW","H",1,15,"DANCO","FIX","VA","US","K6","","Q103"
"2026/01/22","PIT","EYW","H",1,20,"Q103","AIRWAY","","","","","SLOJO"
"2026/01/22","PIT","EYW","H",1,25,"SLOJO","FIX","SC","US","K7","","Q75"
"2026/01/22","PIT","EYW","H",1,30,"Q75","AIRWAY","","","","","ENEME"
"2026/01/22","PIT","EYW","H",1,35,"ENEME","FIX","GA","US","K7","","FNTSY1"
"2026/01/22","PIT","EYW","H",1,40,"FNTSY1","STAR","","","","",""
"2026/01/22","PIT","FLL","H",1,5,"CKB","NAVAID","WV","US","","VOR/DME","COBBE"
"2026/01/22","PIT","FLL","H",1,10,"COBBE","FIX","WV","US","K6","","DANCO"
"2026/01/22","PIT","FLL","H",1,15,"DANCO","FIX","VA","US","K6","","Q103"
"2026/01/22","PIT","FLL","H",1,20,"Q103","AIRWAY","","","","","SLOJO"
"2026/01/22","PIT","FLL","H",1,25,"SLOJO","FIX","SC","US","K7","","EFFAY"
"2026/01/22","PIT","FLL","H",1,30,"EFFAY","FIX","SC","US","K7","","Q83"
"2026/01/22","PIT","FLL","H",1,35,"Q83","AIRWAY","","","","","JEVED"
"2026/01/22","PIT","FLL","H",1,40,"JEVED","FIX","GA","US","K7","","Q97"
"2026/01/22","PIT","FLL","H",1,45,"Q97","AIRWAY","","","","","PRMUS"
"2026/01/22","PIT","FLL","H",1,50,"PRMUS","FIX","FL","US","K7","","CUUDA3"
"2026/01/22","PIT","FLL","H",1,55,"CUUDA3","STAR","","","","",""
"2026/01/22","PIT","FLL","H",2,5,"CKB","NAVAID","WV","US","","VOR/DME","COBBE"
"2026/01/22","PIT","FLL","H",2,10,"COBBE","FIX","WV","US","K6","","DANCO"
"2026/01/22","PIT","FLL","H",2,15,"DANCO","FIX","VA","US","K6","","Q103"
"2026/01/22","PIT","FLL","H",2,20,"Q103","AIRWAY","","","","","SLOJO"
"2026/01/22","PIT","FLL","H",2,25,"SLOJO","FIX","SC","US","K7","","EFFAY"
"2026/01/22","PIT","FLL","H",2,30,"EFFAY","FIX","SC","US","K7","","Q83"
"2026/01/22","PIT","FLL","H",2,35,"Q83","AIRWAY","","","","","JEVED"
"2026/01/22","PIT","FLL","H",2,40,"JEVED","FIX","GA","US","K7","","Q97"
"2026/01/22","PIT","FLL","H",2,45,"Q97","AIRWAY","","","","","KENLL"
"2026/01/22","PIT","FLL","H",2,50,"KENLL","FIX","FL","US","K7","","TARPN3"
"2026/01/22","PIT","FLL","H",2,55,"TARPN3","STAR","","","","",""
"2026/01/22","PIT","HPN","H",1,5,"TYROO","FIX","PA","US","K6","","PSB"
"2026/01/22","PIT","HPN","H",1,10,"PSB","NAVAID","PA","US","","VORTAC","DANZI"
"2026/01/22","PIT","HPN","H",1,15,"DANZI","FIX","NY","US","K6","","VALRE1"
"2026/01/22","PIT","HPN","H",1,20,"VALRE1","STAR","","","","",""
"2026/01/22","PIT","IND","H",1,5,"DILNE","FIX","OH","US","K5","","AEROS"
"2026/01/22","PIT","IND","H",1,10,"AEROS","FIX","OH","US","K5","","RINTE"
"2026/01/22","PIT","IND","H",1,15,"RINTE","FIX","OH","US","K5","","SNKPT2"
"2026/01/22","PIT","IND","H",1,20,"SNKPT2","STAR","","","","",""
"2026/01/22","PIT","JFK","H",1,5,"EWC","NAVAID","PA","US","","VOR/DME","WOMBT"
"2026/01/22","PIT","JFK","H",1,10,"WOMBT","FIX","PA","US","K6","","BFD"
"2026/01/22","PIT","JFK","H",1,15,"BFD","NAVAID","PA","US","","DME","HOXIE"
"2026/01/22","PIT","JFK","H",1,20,"HOXIE","FIX","PA","US","K6","","J70"
"2026/01/22","PIT","JFK","H",1,25,"J70","AIRWAY","","","","","JHW"
"2026/01/22","PIT","JFK","H",1,30,"JHW","NAVAID","NY","US","","VOR/DME","Q476"
"2026/01/22","PIT","JFK","H",1,35,"Q476","AIRWAY","","","","","WLKES"
"2026/01/22","PIT","JFK","H",1,40,"WLKES","FIX","PA","US","K6","","PUCKY1"
"2026/01/22","PIT","JFK","H",1,45,"PUCKY1","STAR","","","","",""
"2026/01/22","PIT","MCO","H",1,5,"CKB","NAVAID","WV","US","","VOR/DME","COBBE"
"2026/01/22","PIT","MCO","H",1,10,"COBBE","FIX","WV","US","K6","","DANCO"
"2026/01/22","PIT","MCO","H",1,15,"DANCO","FIX","VA","US","K6","","Q103"
"2026/01/22","PIT","MCO","H",1,20,"Q103","AIRWAY","","","","","SLOJO"
"2026/01/22","PIT","MCO","H",1,25,"SLOJO","FIX","SC","US","K7","","EFFAY"
"2026/01/22","PIT","MCO","H",1,30,"EFFAY","FIX","SC","US","K7","","Q83"
"2026/01/22","PIT","MCO","H",1,35,"Q83","AIRWAY","","","","","ROYCO"
"2026/01/22","PIT","MCO","H",1,40,"ROYCO","FIX","GA","US","K7","","Q85"
"2026/01/22","PIT","MCO","H",1,45,"Q85","AIRWAY","","","","","LPERD"
"2026/01/22","PIT","MCO","H",1,50,"LPERD","FIX","FL","US","K7","","SNFLD3"
"2026/01/22","PIT","MCO","H",1,55,"SNFLD3","STAR","","","","",""
"2026/01/22","PIT","MCO","H",2,5,"CKB","NAVAID","WV","US","","VOR/DME","COBBE"
"2026/01/22","PIT","MCO","H",2,10,"COBBE","FIX","WV","US","K6","","DANCO"
"2026/01/22","PIT","MCO","H",2,15,"DANCO","FIX","VA","US","K6","","Q103"
"2026/01/22","PIT","MCO","H",2,20,"Q103","AIRWAY","","","","","SLOJO"
"2026/01/22","PIT","MCO","H",2,25,"SLOJO","FIX","SC","US","K7","","EFFAY"
"2026/01/22","PIT","MCO","H",2,30,"EFFAY","FIX","SC","US","K7","","Q83"
"2026/01/22","PIT","MCO","H",2,35,"Q83","AIRWAY","","","","","ROYCO"
"2026/01/22","PIT","MCO","H",2,40,"ROYCO","FIX","GA","US","K7","","Q85"
"2026/01/22","PIT","MCO","H",2,45,"Q85","AIRWAY","","","","","LPERD"
"2026/01/22","PIT","MCO","H",2,50,"LPERD","FIX","FL","US","K7","","GTOUT1"
"2026/01/22","PIT","MCO","H",2,55,"GTOUT1","STAR","","","","",""
"2026/01/22","PIT","MDW","H",1,5,"BSV","NAVAID","OH","US","","VOR/DME","MAYZE"
"2026/01/22","PIT","MDW","H",1,10,"MAYZE","FIX","OH","US","K5","","ASHEN"
"2026/01/22","PIT","MDW","H",1,15,"ASHEN","FIX","OH","US","K5","","PANGG7"
"2026/01/22","PIT","MDW","H",1,20,"PANGG7","STAR","","","","",""
"2026/01/22","PIT","MIA","H",1,5,"CKB","NAVAID","WV","US","","VOR/DME","COBBE"
"2026/01/22","PIT","MIA","H",1,10,"COBBE","FIX","WV","US","K6","","DANCO"
"2026/01/22","PIT","MIA","H",1,15,"DANCO","FIX","VA","US","K6","","Q103"
"2026/01/22","PIT","MIA","H",1,20,"Q103","AIRWAY","","","","","SLOJO"
"2026/01/22","PIT","MIA","H",1,25,"SLOJO","FIX","SC","US","K7","","EFFAY"
"2026/01/22","PIT","MIA","H",1,30,"EFFAY","FIX","SC","US","K7","","Q83"
"2026/01/22","PIT","MIA","H",1,35,"Q83","AIRWAY","","","","","JEVED"
"2026/01/22","PIT","MIA","H",1,40,"JEVED","FIX","GA","US","K7","","Q97"
"2026/01/22","PIT","MIA","H",1,45,"Q97","AIRWAY","","","","","DEBRL"
"2026/01/22","PIT","MIA","H",1,50,"DEBRL","FIX","FL","US","K7","","CSTAL3"
"2026/01/22","PIT","MIA","H",1,55,"CSTAL3","STAR","","","","",""
"2026/01/22","PIT","MYR","H",1,5,"CKB","NAVAID","WV","US","","VOR/DME","DBRAH"
"2026/01/22","PIT","MYR","H",1,10,"DBRAH","FIX","VA","US","K6","","SBV"
"2026/01/22","PIT","MYR","H",1,15,"SBV","NAVAID","VA","US","","VORTAC","RDU"
"2026/01/22","PIT","MYR","H",1,20,"RDU","NAVAID","NC","US","","VORTAC",""
