"EFF_DATE","SITE_NO","SITE_TYPE_CODE","STATE_CODE","ARPT_ID","CITY","COUNTRY_CODE","RWY_ID","RWY_END_ID","TRUE_ALIGNMENT","ILS_TYPE","RIGHT_HAND_TRAFFIC_PAT_FLAG","RWY_MARKING_TYPE_CODE","RWY_MARKING_COND","RWY_END_LAT_DEG","RWY_END_LAT_MIN","RWY_END_LAT_SEC","RWY_END_LAT_HEMIS","LAT_DECIMAL","RWY_END_LONG_DEG","RWY_END_LONG_MIN","RWY_END_LONG_SEC","RWY_END_LONG_HEMIS","LONG_DECIMAL","RWY_END_ELEV","THR_CROSSING_HGT","VISUAL_GLIDE_PATH_ANGLE","DISPLACED_THR_LAT_DEG","DISPLACED_THR_LAT_MIN","DISPLACED_THR_LAT_SEC","DISPLACED_THR_LAT_HEMIS","LAT_DISPLACED_THR_DECIMAL","DISPLACED_THR_LONG_DEG","DISPLACED_THR_LONG_MIN","DISPLACED_THR_LONG_SEC","DISPLACED_THR_LONG_HEMIS","LONG_DISPLACED_THR_DECIMAL","DISPLACED_THR_ELEV","DISPLACED_THR_LEN","TDZ_ELEV","VGSI_CODE","RWY_VISUAL_RANGE_EQUIP_CODE","RWY_VSBY_VALUE_EQUIP_FLAG","APCH_LGT_SYSTEM_CODE","RWY_END_LGTS_FLAG","CNTRLN_LGTS_AVBL_FLAG","TDZ_LGT_AVBL_FLAG","OBSTN_TYPE","OBSTN_MRKD_CODE","FAR_PART_77_CODE","OBSTN_CLNC_SLOPE","OBSTN_HGT","DIST_FROM_THR","CNTRLN_OFFSET","CNTRLN_DIR_CODE","RWY_GRAD","RWY_GRAD_DIRECTION","RWY_END_PSN_SOURCE","RWY_END_PSN_DATE","RWY_END_ELEV_SOURCE","RWY_END_ELEV_DATE","DSPL_THR_PSN_SOURCE","RWY_END_DSPL_THR_PSN_DATE","DSPL_THR_ELEV_SOURCE","RWY_END_DSPL_THR_ELEV_DATE","TDZ_ELEV_SOURCE","RWY_END_TDZ_ELEV_DATE","TKOF_RUN_AVBL","TKOF_DIST_AVBL","ACLT_STOP_DIST_AVBL","LNDG_DIST_AVBL","LAHSO_ALD","RWY_END_INTERSECT_LAHSO","LAHSO_DESC","LAHSO_LAT","LAT_LAHSO_DECIMAL","LAHSO_LONG","LONG_LAHSO_DECIMAL","LAHSO_PSN_SOURCE","RWY_END_LAHSO_PSN_DATE"
"2026/02/19","17470.5","A","ND","NA12","TURTLE LAKE","US","17/35","17",,"","","","",,,,"",,,,,"",,,,,,,,"",,,,,"",,,,,"","","","","","","","","","",,,,,"",,"","","","","","","","","","","",,,,,,"","","",,"",,"",""
"2026/02/19","17470.5","A","ND","NA12","TURTLE LAKE","US","17/35","35",,"","","","",,,,"",,,,,"",,,,,,,,"",,,,,"",,,,,"","","","","","","","TREES","","",,25,50,,"",,"","","","","","","","","","","",,,,,,"","","",,"",,"",""
"2026/02/19","17470.512","A","ND","NA79","TURTLE LAKE","US","17/35","17",,"","","","",,,,"",,,,,"",,,,,,,,"",,,,,"",,,,,"","","","","","","","","","",,,,,"",,"","","","","","","","","","","",,,,,,"","","",,"",,"",""
"2026/02/19","17470.512","A","ND","NA79","TURTLE LAKE","US","17/35","35",,"","","","",,,,"",,,,,"",,,,,,,,"",,,,,"",,,,,"","","","","","","","PLINE","","",,25,500,,"",,"","","","","","","","","","","",,,,,,"","","",,"",,"",""
"2026/02/19","17470.59","A","ND","2ND5","TURTLE LAKE","US","17/35","17",,"","","","",,,,"",,,,,"",,,,,,,,"",,,,,"",,,,,"","","","","","","","","","",,,,,"",,"","","","","","","","","","","",,,,,,"","","",,"",,"",""
"2026/02/19","17470.59","A","ND","2ND5","TURTLE LAKE","US","17/35","35",,"","","","",,,,"",,,,,"",,,,,,,,"",,,,,"",,,,,"","","","","","","","","","",,,,,"",,"","","","","","","","","","","",,,,,,"","","",,"",,"",""
"2026/02/19","17470.6","A","ND","91N","TURTLE LAKE","US","08/26","08",,"","","","",47,30,34.64,"N",47.50962222,100,55,22.68,"W",-100.92296666,1899,,,,,,"",,,,,"",,,,,"","","","","","","","","","A(V)",20,,,,"",,"","FAA OE/AAA","2014/12/19","FAA OE/AAA","2014/12/19","","","","","","",,,,,,"","","",,"",,"",""
"2026/02/19","17470.6","A","ND","91N","TURTLE LAKE","US","08/26","26",,"","","","",47,30,34.53,"N",47.50959166,100,54,36.84,"W",-100.91023333,1916,,,,,,"",,,,,"",,,,,"","","","","","","","","","A(V)",20,,,,"",,"","FAA OE/AAA","2014/12/19","FAA OE/AAA","2014/12/19","","","","","","",,,,,,"","","",,"",,"",""
"2026/02/19","17470.61","A","ND","ND92","TURTLE LAKE","US","17/35","17",,"","","","",47,27,37.04,"N",47.46028888,100,54,25.65,"W",-100.907125,1931,,,,,,"",,,,,"",,,,1931,"","","","","","","","","","",,,,,"",,"","OWNER","2022/04/29","OWNER","2022/04/29","","","","","OWNER","2022/04/29",,,,,,"","","",,"",,"",""
"2026/02/19","17470.61","A","ND","ND92","TURTLE LAKE","US","17/35","35",,"","","","",47,27,30.67,"N",47.45851944,100,54,25.65,"W",-100.907125,1926,,,,,,"",,,,,"",,,,1931,"","","","","","","","","","",,,,,"",,"","OWNER","2022/04/29","OWNER","2022/04/29","","","","","OWNER","2022/04/29",,,,,,"","","",,"",,"",""
"2026/02/19","17471.26","U","ND","3ND6","TUTTLE","US","09/27","09",,"","","","",47,14,32,"N",47.24222222,99,53,57.9,"W",-99.89941666,1940,,,,,,"",,,,,"",,,,1945,"","","","","","","","","","",,,,,"",,"","OWNER","2020/09/09","OWNER","2020/09/09","","","","","OWNER","2020/09/09",,,,,,"","","",,"",,"",""
"2026/02/19","17471.26","U","ND","3ND6","TUTTLE","US","09/27","27",,"","","","",47,14,30.9,"N",47.24191666,99,53,45,"W",-99.89583333,1945,,,,,,"",,,,,"",,,,1945,"","","","","","","","","","",,,,,"",,"","OWNER","2020/09/09","OWNER","2020/09/09","","","","","OWNER","2020/09/09",,,,,,"","","",,"",,"",""
"2026/02/19","17472.021","A","ND","NA90","UNDERWOOD","US","08/26","08",,"","","","",,,,"",,,,,"",,,,,,,,"",,,,,"",,,,,"","","","","","","","TREES","","A(V)",,30,300,,"",,"","","","","","","","","","","",,,,,,"","","",,"",,"",""
"2026/02/19","17472.021","A","ND","NA90","UNDERWOOD","US","08/26","26",,"","","","",,,,"",,,,,"",,,,,,,,"",,,,,"",,,,,"","","","","","","","","","A(V)",,,,,"",,"","","","","","","","","","","",,,,,,"","","",,"",,"",""
"2026/02/19","17472.021","A","ND","NA90","UNDERWOOD","US","13/31","13",,"","","","",,,,"",,,,,"",,,,,,,,"",,,,,"",,,,,"","","","","","","","","","A(V)",,,,,"",,"","","","","","","","","","","",,,,,,"","","",,"",,"",""
"2026/02/19","17472.021","A","ND","NA90","UNDERWOOD","US","13/31","31",,"","","","",,,,"",,,,,"",,,,,,,,"",,,,,"",,,,,"","","","","","","","","","A(V)",,,,,"",,"","","","","","","","","","","",,,,,,"","","",,"",,"",""
"2026/02/19","17472.022","A","ND","ND44","UNDERWOOD","US","13/31","13",,"","","","",,,,"",,,,,"",,,,,,,,"",,,,,"",,,,,"","","","","","","","","","A(V)",,,,,"",,"","","","","","","","","","","",,,,,,"","","",,"",,"",""
"2026/02/19","17472.022","A","ND","ND44","UNDERWOOD","US","13/31","31",,"","","","",,,,"",,,,,"",,,,,,,,"",,,,,"",,,,,"","","","","","","","TOWER","","A(V)",,60,430,,"",,"","","","","","","","","","","",,,,,,"","","",,"",,"",""
"2026/02/19","17473.811","A","ND","NA73","UPHAM","US","08/26","08",,"","","","",,,,"",,,,,"",,,,,,,,"",,,,,"",,,,,"","","","","","","","","","",,,,,"",,"","","","","","","","","","","",,,,,,"","","",,"",,"",""
"2026/02/19","17473.811","A","ND","NA73","UPHAM","US","08/26","26",,"","","","",,,,"",,,,,"",,,,,,,,"",,,,,"",,,,,"","","","","","","","PLINE","","",,25,100,,"",,"","","","","","","","","","","",,,,,,"","","",,"",,"",""
"2026/02/19","17473.811","A","ND","NA73","UPHAM","US","13/31","13",,"","","","",,,,"",,,,,"",,,,,,,,"",,,,,"",,,,,"","","","","","","","","","",,,,,"",,"","","","","","","","","","","",,,,,,"","","",,"",,"",""
"2026/02/19","17473.811","A","ND","NA73","UPHAM","US","13/31","31",,"","","","",,,,"",,,,,"",,,,,,,,"",,,,,"",,,,,"","","","","","","","","","",,,,,"",,"","","","","","","","","","","",,,,,,"","","",,"",,"",""
"2026/02/19","17473.83","A","ND","21ND","UPHAM","US","08/26","08",90,"","","","",48,34,56.24,"N",48.58228888,100,51,36.04,"W",-100.86001111,1450,,,,,,"",,,,,"",,,,1450,"","","","","","","","","","A(V)",,,,,"",,"","FAA OE/AAA","2016/02/22","FAA OE/AAA","2016/02/22","","","","","","",,,,,,"","","",,"",,"",""
"2026/02/19","17473.83","A","ND","21ND","UPHAM","US","08/26","26",270,"","Y","","",48,34,56.19,"N",48.582275,100,50,58.87,"W",-100.84968611,1438,,,,,,"",,,,,"",,,,1450,"","","","","","","","","","A(V)",,,,,"",,"","FAA OE/AAA","2016/02/22","FAA OE/AAA","2016/02/22","","","","","","",,,,,,"","","",,"",,"",""
"2026/02/19","17475.","A","ND","BAC","VALLEY CITY","US","05/23","05",58,"","N","","",46,56,12.9411,"N",46.93692808,98,1,16.3497,"W",-98.02120825,1379.3,,,,,,"",,,,,"",,,,1384.8,"","","N","","N","N","N","","","A(V)",20,,,,"",,"","3RD PARTY SURVEY","2022/10/20","3RD PARTY SURVEY","2022/10/20","","","","","3RD PARTY SURVEY","2022/10/20",,,,,,"","","",,"",,"",""
"2026/02/19","17475.","A","ND","BAC","VALLEY CITY","US","05/23","23",238,"","N","","",46,56,26.2574,"N",46.94062705,98,0,45.5993,"W",-98.01266647,1384.8,,,,,,"",,,,,"",,,,1384.8,"","","N","","N","N","N","","","A(V)",20,,,,"",,"","3RD PARTY SURVEY","2022/10/20","3RD PARTY SURVEY","2022/10/20","","","","","3RD PARTY SURVEY","2022/10/20",,,,,,"","","",,"",,"",""
"2026/02/19","17475.","A","ND","BAC","VALLEY CITY","US","08/26","08",90,"","N","","",46,56,22.5185,"N",46.93958847,98,1,16.5555,"W",-98.02126541,1385.5,,,,,,"",,,,,"",,,,1385.5,"","","N","","N","N","N","","","A(V)",20,,,,"",,"","3RD PARTY SURVEY","2022/10/20","3RD PARTY SURVEY","2022/10/20","","","","","3RD PARTY SURVEY","2022/10/20",,,,,,"","","",,"",,"",""
"2026/02/19","17475.","A","ND","BAC","VALLEY CITY","US","08/26","26",270,"","N","","",46,56,22.4291,"N",46.93956363,98,0,40.2456,"W",-98.01117933,1384.2,,,,,,"",,,,,"",,,,1385.5,"","","N","","N","N","N","","","A(V)",20,,,,"",,"","3RD PARTY SURVEY","2022/10/20","3RD PARTY SURVEY","2022/10/20","","","","","3RD PARTY SURVEY","2022/10/20",,,,,,"","","",,"",,"",""
"2026/02/19","17475.","A","ND","BAC","VALLEY CITY","US","13/31","13",134,"","N","NPI","GOOD",46,56,50.6427,"N",46.94740075,98,1,20.863,"W",-98.02246194,1401.7,28,3,,,,"",,,,,"",,,,1401.7,"P2L","","N","","N","N","N","","","A(NP)",20,,,,"",,"","3RD PARTY SURVEY","2022/10/20","3RD PARTY SURVEY","2022/10/20","","","","","3RD PARTY SURVEY","2022/10/20",,,,,,"","","",,"",,"",""
"2026/02/19","17475.","A","ND","BAC","VALLEY CITY","US","13/31","31",314,"","N","NPI","GOOD",46,56,21.8332,"N",46.93939811,98,0,37.3237,"W",-98.01036769,1384.9,28,3,,,,"",,,,,"",,,,1394.9,"P2L","","N","","N","N","N","","","A(NP)",20,,,,"",,"","3RD PARTY SURVEY","2022/10/20","3RD PARTY SURVEY","2022/10/20","","","","","3RD PARTY SURVEY","2022/10/20",,,,,,"","","",,"",,"",""
"2026/02/19","17475.","A","ND","BAC","VALLEY CITY","US","17/35","17",180,"","N","","",46,56,46.661,"N",46.94629472,98,1,17.9222,"W",-98.02164505,1397,,,,,,"",,,,,"",,,,1397,"","","N","","N","N","N","","","A(V)",20,,,,"",,"","3RD PARTY SURVEY","2022/10/20","3RD PARTY SURVEY","2022/10/20","","","","","3RD PARTY SURVEY","2022/10/20",,,,,,"","","",,"",,"",""
"2026/02/19","17475.","A","ND","BAC","VALLEY CITY","US","17/35","35",360,"","N","","",46,56,11.7371,"N",46.93659363,98,1,18.0127,"W",-98.02167019,1380.1,,,,,,"",,,,,"",,,,1392.6,"","","N","","N","N","N","","","A(V)",20,,,,"",,"","3RD PARTY SURVEY","2022/10/20","3RD PARTY SURVEY","2022/10/20","","","","","3RD PARTY SURVEY","2022/10/20",,,,,,"","","",,"",,"",""
"2026/02/19","17477.21","A","ND","NA13","VELVA","US","08/26","08",,"","","","",48,7,19.74,"N",48.12215,100,57,2.45,"W",-100.95068055,1591,,,,,,"",,,,,"",,,,,"","","","","","","","","","",,,,,"",,"","OWNER","2014/03/19","OWNER","2014/03/19","","","","","","",,,,,,"","","",,"",,"",""
"2026/02/19","17477.21","A","ND","NA13","VELVA","US","08/26","26",,"","","","",48,7,19.25,"N",48.12201388,100,55,48.73,"W",-100.93020277,1611,,,,,,"",,,,,"",,,,,"","","","","","","","","","",,,,,"",,"","OWNER","2014/03/19","OWNER","2014/03/19","","","","","","",,,,,,"","","",,"",,"",""
"2026/02/19","17484.1","A","ND","BWP","WAHPETON","US","03/21","03",38,"","N","","",46,14,27.1721,"N",46.24088113,96,36,40.3443,"W",-96.61120675,966.6,,,,,,"",,,,,"",,,,966.9,"","","","","","","","TREES","","A(V)",18,49,886,138,"B",,"","3RD PARTY SURVEY","2007/07/20","3RD PARTY SURVEY","2007/07/20","","","","","AVN","2011/04/11",,,,,,"","","",,"",,"",""
"2026/02/19","17484.1","A","ND","BWP","WAHPETON","US","03/21","21",218,"","N","","",46,14,52.6275,"N",46.24795208,96,36,12.1115,"W",-96.6033643,964.8,,,,,,"",,,,,"",,,,966.9,"","","","","","","","","","A(V)",20,,,,"",,"","3RD PARTY SURVEY","2007/07/20","3RD PARTY SURVEY","2007/07/20","","","","","AVN","2011/04/11",,,,,,"","","",,"",,"",""
"2026/02/19","17484.1","A","ND","BWP","WAHPETON","US","15/33","15",156,"","N","NPI","FAIR",46,15,2.1578,"N",46.25059938,96,36,40.2548,"W",-96.61118188,968.1,42,3,,,,"",,,,,"",,,,968.2,"P2L","","","","Y","","","TREES","","C",26,45,1400,80,"R",,"","3RD PARTY SURVEY","2007/07/20","3RD PARTY SURVEY","2007/07/20","","","","","AVN","2011/04/11",,,,,,"","","",,"",,"",""
"2026/02/19","17484.1","A","ND","BWP","WAHPETON","US","15/33","33",336,"","N","NPI","FAIR",46,14,16.1931,"N",46.23783141,96,36,10.6728,"W",-96.60296466,966.2,26,3,,,,"",,,,,"",,,,967.5,"P2L","","","","Y","","","TREES","","D",28,42,1410,130,"B",,"","3RD PARTY SURVEY","2007/07/20","3RD PARTY SURVEY","2007/07/20","","","","","AVN","2011/04/11",,,,,,"","","",,"",,"",""
"2026/02/19","17484.4","A","ND","96D","WALHALLA","US","15/33","15",171,"","N","NPI","FAIR",48,56,42.631,"N",48.94517527,97,54,13.98,"W",-97.90388333,953,26,3,,,,"",,,,,"",,,,953,"P2L","","N","","N","","N","PLINE","","A(V)",20,40,1210,215,"R",,"","FAA","1999/09/09","","","","","","","","",,,,,,"","","",,"",,"",""
"2026/02/19","17484.4","A","ND","96D","WALHALLA","US","15/33","33",351,"","N","NPI","FAIR",48,56,9.496,"N",48.93597111,97,54,6.019,"W",-97.90167194,952,28,3,,,,"",,,,,"",,,,953,"P2L","","N","","N","","N","","","A(NP)",20,,,,"",,"","FAA","1999/09/09","","","","","","","","",,,,,,"","","",,"",,"",""
"2026/02/19","17486.","A","ND","5C8","WASHBURN","US","08/26","08",90,"","","NPI","GOOD",47,21,0.3495,"N",47.35009708,101,2,1.3389,"W",-101.03370525,1907,27,3,,,,"",,,,,"",,,,1908,"P2L","","","","","","","","","A(V)",20,,,,"",,"","3RD PARTY SURVEY","2017/09/08","3RD PARTY SURVEY","2017/09/08","","","","","3RD PARTY SURVEY","2017/09/08",,,,,,"","","",,"",,"",""
"2026/02/19","17486.","A","ND","5C8","WASHBURN","US","08/26","26",270,"","","NPI","GOOD",47,21,0.2875,"N",47.35007986,101,1,7.6116,"W",-101.018781,1907.4,26,3,,,,"",,,,,"",,,,1907.9,"P2L","","","","","","","","","A(V)",20,,,,"",,"","3RD PARTY SURVEY","2017/09/08","3RD PARTY SURVEY","2017/09/08","","","","","3RD PARTY SURVEY","2017/09/08",,,,,,"","","",,"",,"",""
"2026/02/19","17486.","A","ND","5C8","WASHBURN","US","17/35","17",180,"","N","","GOOD",47,21,21.4193,"N",47.3559498,101,1,31.0922,"W",-101.02530338,1903.9,,,,,,"",,,,,"",,,,1907.7,"","","N","","N","N","N","","","A(V)",20,,,,"",,"","3RD PARTY SURVEY","2017/09/08","3RD PARTY SURVEY","2017/09/08","","","","","3RD PARTY SURVEY","2017/09/08",,,,,,"","","",,"",,"",""
"2026/02/19","17486.","A","ND","5C8","WASHBURN","US","17/35","35",0,"","N","","GOOD",47,20,59.6705,"N",47.34990847,101,1,31.1674,"W",-101.02532427,1906.4,,,,,,"",,,,,"",,,,1907.7,"","","N","","N","N","N","","","A(V)",20,,,,"",,"","3RD PARTY SURVEY","2017/09/08","3RD PARTY SURVEY","2017/09/08","","","","","3RD PARTY SURVEY","2017/09/08",,,,,,"","","",,"",,"",""
"2026/02/19","17486.1","A","ND","3NA2","WASHBURN","US","10/28","10",,"","Y","","",,,,"",,,,,"",,,,,,,,"",,,,,"",,,,,"","","","","","","","HILL","","A(V)",,60,2000,,"",,"","","","","","","","","","","",,,,,,"","","",,"",,"",""
"2026/02/19","17486.1","A","ND","3NA2","WASHBURN","US","10/28","28",,"","","","",,,,"",,,,,"",,,,,,,,"",,,,,"",,,,,"","","","","","","","PLINE","","A(V)",,20,200,,"",,"","","","","","","","","","","",,,,,,"","","",,"",,"",""
"2026/02/19","17488.1","A","ND","S25","WATFORD CITY","US","12/30","12",123,"","N","NPI","GOOD",47,47,52.2707,"N",47.79785297,103,15,38.0217,"W",-103.26056158,2063.1,43,3,47,47,46.8133,"N",47.79633702,103,15,25.4194,"W",-103.25706094,2068.5,1023,2113.6,"P2L","","","","","","","ROAD","","C",3,16,240,250,"R",,"","3RD PARTY SURVEY","2021/10/25","3RD PARTY SURVEY","2021/10/25","3RD PARTY SURVEY","2021/10/25","3RD PARTY SURVEY","2021/10/25","3RD PARTY SURVEY","2021/10/25",5800,5800,6550,5500,,"","","",,"",,"",""
"2026/02/19","17488.1","A","ND","S25","WATFORD CITY","US","12/30","30",303,"","N","NPI","GOOD",47,47,17.3196,"N",47.78814433,103,14,17.321,"W",-103.23814472,2135,45,3,47,47,21.3219,"N",47.78925608,103,14,26.5609,"W",-103.24071136,2131.1,750,2131.1,"P2L","","","","","","","ROAD","L","C",21,16,550,300,"L",,"","3RD PARTY SURVEY","2021/10/25","3RD PARTY SURVEY","2021/10/25","3RD PARTY SURVEY","2021/10/25","3RD PARTY SURVEY","2021/10/25","3RD PARTY SURVEY","2021/10/25",5500,5500,6400,5650,,"","","",,"",,"",""
"2026/02/19","17488.13","H","ND","ND05","WATFORD CITY","US","H1","H1",,"","","","",47,48,14.29,"N",47.80396944,103,16,8.94,"W",-103.26915,2083,,,,,,"",,,,,"",,,,,"","","","","","","","","","",,,,,"",,"","OWNER","2019/06/04","OWNER","2019/06/04","","","","","","",,,,,,"","","",,"",,"",""
"2026/02/19","17488.16","A","ND","ND25","WATFORD CITY","US","10/28","10",,"","","","",,,,"",,,,,"",,,,,,,,"",,,,,"",,,,,"","","","","","","","","","A(V)",20,,,,"",,"","","","","","","","","","","",,,,,,"","","",,"",,"",""
"2026/02/19","17488.16","A","ND","ND25","WATFORD CITY","US","10/28","28",,"","","","",,,,"",,,,,"",,,,,,,,"",,,,,"",,,,,"","","","","","","","","","A(V)",20,,,,"",,"","","","","","","","","","","",,,,,,"","","",,"",,"",""
"2026/02/19","17490.82","A","ND","NA17","WEST FARGO","US","N/S","N",,"","","","",,,,"",,,,,"",,,,,,,,"",,,,,"",,,,,"","","","","","","","","","",,,,,"",,"","","","","","","","","","","",,,,,,"","","",,"",,"",""
"2026/02/19","17490.82","A","ND","NA17","WEST FARGO","US","N/S","S",,"","","","",,,,"",,,,,"",,,,,,,,"",,,,,"",,,,,"","","","","","","","","","",,,,,"",,"","","","","","","","","","","",,,,,,"","","",,"",,"",""
"2026/02/19","17490.84","A","ND","ND52","WEST FARGO","US","09/27","09",,"","Y","","",,,,"",,,,,"",,,,,,,,"",,,,,"",,,,,"","","","","","","","","","A(V)",,,,,"",,"","","","","","","","","","","",,,,,,"","","",,"",,"",""
"2026/02/19","17490.84","A","ND","ND52","WEST FARGO","US","09/27","27",,"","","","",,,,"",,,,,"",,,,,,,,"",,,,,"",,,,,"","","","","","","","","","A(V)",,,,,"",,"","","","","","","","","","","",,,,,,"","","",,"",,"",""
"2026/02/19","17491.55","A","ND","NA54","WESTFIELD","US","08/26","08",,"","","","",,,,"",,,,,"",,,,,,,,"",,,,,"",,,,,"","","","","","","","PLINE","","A(V)",,,,,"",,"","","","","","","","","","","",,,,,,"","","",,"",,"",""
"2026/02/19","17491.55","A","ND","NA54","WESTFIELD","US","08/26","26",,"","","","",,,,"",,,,,"",,,,,,,,"",,,,,"",,,,,"","","","","","","","","","A(V)",,,,,"",,"","","","","","","","","","","",,,,,,"","","",,"",,"",""
"2026/02/19","17491.55","A","ND","NA54","WESTFIELD","US","17/35","17",,"","","","",,,,"",,,,,"",,,,,,,,"",,,,,"",,,,,"","","","","","","","PLINE","","A(V)",,,,,"",,"","","","","","","","","","","",,,,,,"","","",,"",,"",""
"2026/02/19","17491.55","A","ND","NA54","WESTFIELD","US","17/35","35",,"","","","",,,,"",,,,,"",,,,,,,,"",,,,,"",,,,,"","","","","","","","","","A(V)",,,,,"",,"","","","","","","","","","","",,,,,,"","","",,"",,"",""
"2026/02/19","17493.","A","ND","D64","WESTHOPE","US","14/32","14",,"","N","BSC","GOOD",48,54,58.22,"N",48.91617222,101,2,16.18,"W",-101.03782777,1491.9,,,,,,"",,,,,"",,,,,"","","","","","","","","","A(V)",20,,,,"",,"","ADO","2010/06/09","ADO","2010/06/09","","","","","","",,,,,,"","","",,"",,"",""
"2026/02/19","17493.","A","ND","D64","WESTHOPE","US","14/32","32",,"","N","BSC","GOOD",48,54,35.93,"N",48.90998055,101,1,46.62,"W",-101.02961666,1491.9,,,,,,"",,,,,"",,,,,"","","","","","","","TREE","","A(V)",13,50,900,180,"L",,"","ADO","2010/06/09","ADO","2010/06/09","","","","","","",,,,,,"","","",,"",,"",""
"2026/02/19","17493.7","A","ND","ND68","WHEATLAND","US","17/35","17",,"","N","","",,,,"",,,,,"",,,,,,,,"",,,,,"",,,,,"","","N","","N","N","N","HANGAR","","",10,,200,,"",,"","","","","","","","","","","",,,,,,"","","",,"",,"",""
"2026/02/19","17493.7","A","ND","ND68","WHEATLAND","US","17/35","35",,"","N","","",,,,"",,,,,"",,,,,,,,"",,,,,"",,,,,"","","N","","N","N","N","PLINE","","",24,,1900,,"",,"","","","","","","","","","","",,,,,,"","","",,"",,"",""
"2026/02/19","17494.355","A","ND","ND56","WHITE SHIELD","US","08/26","08",,"","","","",47,41,20.6296,"N",47.68906377,101,53,10.3783,"W",-101.88621619,2002,,,47,41,20.6613,"N",47.68907258,101,53,7.4951,"W",-101.8854153,1986.8,197,,"","","","","","","","","","",,,,,"",,"","OWNER","2025/10/30","OWNER","2025/10/30","OWNER","2025/10/30","OWNER","2025/10/30","","",,,,,,"","","",,"",,"",""
"2026/02/19","17494.355","A","ND","ND56","WHITE SHIELD","US","08/26","26",,"","","","",47,41,20.5768,"N",47.68904911,101,52,20.6831,"W",-101.87241197,1986,,,47,41,20.5573,"N",47.68904369,101,52,23.6957,"W",-101.8732488,1983.4,206,,"","","","","","","","","","",,,,,"",,"","OWNER","2025/10/30","OWNER","2025/10/30","OWNER","2025/10/30","OWNER","2025/10/30","","",,,,,,"","","",,"",,"",""
"2026/02/19","17495.01","A","ND","NA18","WILLISTON","US","08/26","08",,"","","","",,,,"",,,,,"",,,,,,,,"",,,,,"",,,,,"","","","","","","","TREES","","",,,400,,"",,"","","","","","","","","","","",,,,,,"","","",,"",,"",""
"2026/02/19","17495.01","A","ND","NA18","WILLISTON","US","08/26","26",,"","","","",,,,"",,,,,"",,,,,,,,"",,,,,"",,,,,"","","","","","","","","","",,,,,"",,"","","","","","","","","","","",,,,,,"","","",,"",,"",""
"2026/02/19","17495.2","A","ND","4NA1","WILLISTON","US","11/29","11",,"","","","",,,,"",,,,,"",,,,,,,,"",,,,,"",,,,,"","","","","","","","FENCE","","A(V)",,4,10,,"",,"","","","","","","","","","","",,,,,,"","","",,"",,"",""
"2026/02/19","17495.2","A","ND","4NA1","WILLISTON","US","11/29","29",,"","","","",,,,"",,,,,"",,,,,,,,"",,,,,"",,,,,"","","","","","","","TREES","","A(V)",,,,,"",,"","","","","","","","","","","",,,,,,"","","",,"",,"",""
"2026/02/19","17495.4","A","ND","XWA","WILLISTON","US","04/22","04",52,"","","NPI","GOOD",48,15,15.1592,"N",48.25421088,103,45,24.8276,"W",-103.75689655,2356,40,3,,,,"",,,,,"",,,,2356,"P2L","","","","Y","","","","","A(NP)",20,,,,"",,"","3RD PARTY SURVEY","2021/06/16","3RD PARTY SURVEY","2021/06/16","","","","","3RD PARTY SURVEY","2021/06/16",4502,4502,4502,4502,,"","","",,"",,"",""
"2026/02/19","17495.4","A","ND","XWA","WILLISTON","US","04/22","22",232,"","","NPI","GOOD",48,15,42.2928,"N",48.261748,103,44,32.1848,"W",-103.74227355,2317.9,40,3,,,,"",,,,,"",,,,2339.3,"P2L","","","","Y","","","","","A(NP)",20,,,,"",,"","3RD PARTY SURVEY","2021/06/16","3RD PARTY SURVEY","2021/06/16","","","","","3RD PARTY SURVEY","2021/06/16",4502,4502,4502,4502,,"","","",,"",,"",""
"2026/02/19","17495.4","A","ND","XWA","WILLISTON","US","14/32","14",148,"","","NPI","GOOD",48,16,10.4106,"N",48.2695585,103,45,33.6914,"W",-103.75935872,2302.9,50,3,,,,"",,,,,"",,,,2318.3,"P4L","","","","Y","","","","","D",50,,,,"",,"","3RD PARTY SURVEY","2021/06/16","3RD PARTY SURVEY","2021/06/16","","","","","3RD PARTY SURVEY","2021/06/16",7503,7503,7503,7503,,"","","",,"",,"",""
"2026/02/19","17495.4","A","ND","XWA","WILLISTON","US","14/32","32",328,"ILS/DME","","PIR","GOOD",48,15,7.8225,"N",48.25217291,103,44,34.5226,"W",-103.74292294,2349.9,50,3,,,,"",,,,,"",,,,2349.9,"P4L","","","MALSR","","","","","","PIR",50,,,,"",,"","3RD PARTY SURVEY","2021/06/16","3RD PARTY SURVEY","2021/06/16","","","","","3RD PARTY SURVEY","2021/06/16",7503,7503,7503,7503,,"","","",,"",,"",""
"2026/02/19","17496.9","A","ND","2NA0","WILTON","US","08/26","08",,"","","","",,,,"",,,,,"",,,,,,,,"",,,,,"",,,,,"","","","","","","","N","","A(V)",,,,,"",,"","","","","","","","","","","",,,,,,"","","",,"",,"",""
"2026/02/19","17496.9","A","ND","2NA0","WILTON","US","08/26","26",,"","","","",,,,"",,,,,"",,,,,,,,"",,,,,"",,,,,"","","","","","","","N","","A(V)",,,,,"",,"","","","","","","","","","","",,,,,,"","","",,"",,"",""
