"EFF_DATE","ROUTE_TYPE_CODE","ROUTE_ID","ARTCC","AGENCY_TYPE","AGENCY_NAME","STATION","ADDRESS","CITY","STATE_CODE","ZIP_CODE","COMMERCIAL_NO","DSN_NO","HOURS"
"2026/01/22","VR","512","ZKC ZMP","S1","132 FW OG/CC (ANG)","","3100 MCKINLEY AVE","DES MOINES","IA","50321-2799","515-256-8250","256-8250",""
"2026/01/22","VR","531","ZKC","O","138 FW, OKANG","","9100 E 46TH STREET N","TULSA","OK","74115","918-833-7370","894-7370",""
"2026/01/22","VR","531","ZKC","S1","138 FW, OKANG","","9100 E 46TH STREET N","TULSA","OK","74115","918-833-7370","894-7370",""
"2026/01/22","VR","532","ZKC","O","138 FW, OKANG","","9100 E 46TH STREET N","TULSA","OK","74115","918-833-7370","894-7370",""
"2026/01/22","VR","532","ZKC","S1","138 FW, OKANG","","9100 E 46TH STREET N","TULSA","OK","74115","918-833-7370","894-7370",""
"2026/01/22","VR","533","ZKC","O","138 FW, OKANG","","9100 E 46TH STREET N","TULSA","OK","74115","918-833-7370","894-7370",""
"2026/01/22","VR","533","ZKC","S1","138 FW, OKANG","","9100 E 46TH STREET N","TULSA","OK","74115","918-833-7370","894-7370",""
"2026/01/22","VR","534","ZKC","O","138 FW, OKANG","","9100 E 46TH STREET N","TULSA","OK","74115","918-833-7370","894-7370",""
"2026/01/22","VR","534","ZKC","S1","138 FW, OKANG","","9100 E 46TH STREET N","TULSA","OK","74115","918-833-7370","894-7370",""
"2026/01/22","VR","535","ZKC","O","138 FW, OKANG","","9100 E 46TH STREET N","TULSA","OK","74115","918-833-7370","894-7370",""
"2026/01/22","VR","535","ZKC","S1","138 FW, OKANG","","9100 E 46TH STREET N","TULSA","OK","74115","918-833-7370","894-7370",""
"2026/01/22","VR","536","ZKC","O","138 FW, OKANG","","9100 E 46TH STREET N","TULSA","OK","74115","918-833-7370","894-7370",""
"2026/01/22","VR","536","ZKC","S1","138 FW, OKANG","","9100 E 46TH STREET N","TULSA","OK","74115","918-833-7370","894-7370",""
"2026/01/22","VR","540","ZMP","O","114 FW OG/CC (ANG)","","1201 W ALGONQUIN ST","SIOUX FALLS","SD","57104","","798-7746",""
"2026/01/22","VR","540","ZMP","S1","114 FW OSS/OSA (ANG)","","","SIOUX FALLS","SD","57104","","798-7754",""
"2026/01/22","VR","541","ZMP","O","114 FW OG/CC (ANG)","","1201 W ALGONQUIN ST","SIOUX FALLS","SD","57104","","798-7746",""
"2026/01/22","VR","541","ZMP","S1","114 FW OSS/OSA (ANG)","","","SIOUX FALLS","SD","57104","","798-7754",""
"2026/01/22","VR","544","ZKC ZMP","O","114  FW (ANG)","JOE FOSS FIELD","","SIOUX FALLS","SD","57104-0264","605-988-5754/5746","798-7754/7746",""
"2026/01/22","VR","544","ZKC ZMP","S1","114  FW (ANG)","JOE FOSS FIELD","","SIOUX FALLS","SD","57104-0264","605-988-5754/5746","798-7754/7746",""
"2026/01/22","VR","545","ZKC ZMP","O","114  FW (ANG)","JOE FOSS FIELD","","SIOUX FALLS","SD","57104-0264","605-988-5754/5746","798-7754/7746",""
"2026/01/22","VR","545","ZKC ZMP","S1","114  FW (ANG)","JOE FOSS FIELD","","SIOUX FALLS","SD","57104-0264","605-988-5754/5746","798-7754/7746",""
"2026/01/22","VR","552","ZKC","O","138 FW, OKANG","","9100 E 46TH STREET N","TULSA","OK","74115","918-833-7370","894-7370",""
"2026/01/22","VR","552","ZKC","S1","138 FW, OKANG","","9100 E 46TH STREET N","TULSA","OK","74115","918-833-7370","894-7370",""
"2026/01/22","VR","604","ZMP","O","148 FW (ANG)","DULUTH INTL","","","MN","55811","218-788-7252","825-7252",""
"2026/01/22","VR","604","ZMP","S1","148 FW (ANG)","DULUTH INTL","","","MN","55811","218-788-7252","825-7252",""
"2026/01/22","VR","607","ZMP","O","148 FW (ANG)","DULUTH INTL","","","MN","55811","218-788-7252","825-7252",""
"2026/01/22","VR","607","ZMP","S1","148 FW (ANG)","DULUTH INTL","","","MN","55811","218-788-7252","825-7252",""
"2026/01/22","VR","619","ZID","O","JEFFERSON RANGE JFAC-IN-DET2","","1661 WEST NIBLO ROAD","MADISON","IN","47250","812-689-7295","724-1116",""
"2026/01/22","VR","619","ZID","S1","JEFFERSON RANGE JFAC-IN-DET2","","1661 WEST NIBLO ROAD","MADISON","IN","47250","812-689-7295","724-1116",""
"2026/01/22","VR","634","ZMP","O","ALPENA CRTC","","5884 A. STREET","ALPENA","MI","49707","989-354-6386/6204","741-6386/6204",""
"2026/01/22","VR","634","ZMP","S1","ALPENA CRTC","","5884 A. STREET","ALPENA","MI","49707","989-354-6386/6204","741-6386/6204",""
"2026/01/22","VR","664","ZMP","O","ALPENA CRTC","","5884 A. STREET","ALPENA","MI","49707","989-354-6386/6204","741-6386/6204",""
"2026/01/22","VR","664","ZMP","S1","ALPENA CRTC","","5884 A. STREET","ALPENA","MI","49707","989-354-6386/6204","741-6386/6204",""
"2026/01/22","VR","704","ZNY ZOB","O","BOLLEN RANGE","","26139 AMMO ROAD","ANNVILLE","PA","17003-5180","717-861-1136, FAX 717-861-1139","423-1136, FAX DSN 423-1139","TOLL FREE 800-717-2662"
"2026/01/22","VR","704","ZNY ZOB","S1","BOLLEN RANGE","","26139 AMMO ROAD","ANNVILLE","PA","17003-5180","717-861-1136, FAX 717-861-1139","423-1136, FAX DSN 423-1139","TOLL FREE 800-717-2662"
"2026/01/22","VR","705","ZNY ZOB","O","BOLLEN RANGE","193SOW, DET 1","26139 AMMO ROAD","ANNVILLE","PA","17003-5180","717-861-1136","423-1136","SEE GENERAL REMARKS"
"2026/01/22","VR","705","ZNY ZOB","S1","BOLLEN RANGE","193SOW, DET 1","26139 AMMO ROAD","ANNVILLE","PA","17003-5180","717-861-1136","423-1136","SEE GENERAL REMARKS"
"2026/01/22","VR","707","ZNY ZOB","O","BOLLEN RANGE","","26139 AMMO ROAD","ANNVILLE","PA","17003-5180","717-861-1136, FAX 717-861-1139","423-1136, FAX DSN 423-1139","TOLL FREE 800-717-2662"
"2026/01/22","VR","707","ZNY ZOB","S1","BOLLEN RANGE","","26139 AMMO ROAD","ANNVILLE","PA","17003-5180","717-861-1136, FAX 717-861-1139","423-1136, FAX DSN 423-1139","TOLL FREE 800-717-2662"
"2026/01/22","VR","708","ZDC ZNY ZOB","O","175 FG (ANG)","","","BALTIMORE","MD","21220-2899","","243-6375",""
"2026/01/22","VR","708","ZDC ZNY ZOB","S1","175 FG (ANG)","","","BALTIMORE","MD","21220-2899","","243-6375",""
"2026/01/22","VR","725","ZBW","O","DET 1 174ATKW","","PO BOX 320","ANTWERP","NY","13608","315-772-2835/5990","772-2835/5990",""
"2026/01/22","VR","725","ZBW","S1","EADS/DOS 224 AIR DEFENSE SQDN","EASTERN AIR DEFENSE SECTOR","366 OTIS STREET","ROME","NY","13441","315-334-6247","587-6247","PRIMARY METHOD OF SCHEDULING IS VIA CSE"
"2026/01/22","VR","840","ZBW","O","EASTERN AIR DEFENSE (EADS)","","","","","","","587-6247/6313",""
"2026/01/22","VR","840","ZBW","S1","EASTERN AIR DEFENSE (EADS)","","","","","","","587-6247/6313",""
"2026/01/22","VR","841","ZBW","O","EASTERN AIR DEFENSE (EADS)","","","","","","","587-6247/6313",""
"2026/01/22","VR","841","ZBW","S1","EASTERN AIR DEFENSE (EADS)","","","","","","","587-6247/6313",""
"2026/01/22","VR","842","ZBW","O","EASTERN AIR DEFENSE (EADS)","","","","","","","587-6247/6313",""
"2026/01/22","VR","842","ZBW","S1","EASTERN AIR DEFENSE (EADS)","","","","","","","587-6247/6313",""
"2026/01/22","VR","931","ZAN","O","354 RANS/RSA","EIELSON AFB","354 BROADWAY ST, SUITE 288","","AK","99702","907-377-5921/5922","317-377-5921/5922",""
"2026/01/22","VR","931","ZAN","S1","3 OSS/OSO","","8364 KUTER AVE","JBER","AK","99506","907-552-0410/2406","317-552-0410/2406","AFTER DUTY HOURS: C907-201-3301"
"2026/01/22","VR","932","ZAN","O","354 RANS/RSA","EIELSON AFB","354 BROADWAY ST, SUITE 288","","AK","99702","907-377-5921/5922","317-377-5921/5922",""
"2026/01/22","VR","932","ZAN","S1","3 OSS/OSO","","8364 KUTER AVE","JBER","AK","99506","907-552-0410/2406","317-552-0410/2406","AFTER DUTY HOURS: C907-201-3301"
"2026/01/22","VR","933","ZAN","O","354 RANS/RSA","EIELSON AFB","354 BROADWAY ST, SUITE 288","","AK","99702","907-377-5921/5922","317-377-5921/5922",""
"2026/01/22","VR","933","ZAN","S1","3 OSS/OSO","","8364 KUTER AVE","JBER","AK","99506","907-552-0410/2406","317-552-0410/2406","AFTER DUTY HOURS: C907-201-3301"
"2026/01/22","VR","934","ZAN","O","354 RANS/RSA","EIELSON AFB","354 BROADWAY ST, SUITE 288","","AK","99702","907-377-5921/5922","317-377-5921/5922",""
"2026/01/22","VR","934","ZAN","S1","3 OSS/OSO","","8364 KUTER AVE","JBER","AK","99506","907-552-0410/2406","317-552-0410/2406","AFTER DUTY HOURS: C907-201-3301"
"2026/01/22","VR","935","ZAN","O","354 RANS/RSA","EIELSON AFB","354 BROADWAY ST, SUITE 288","","AK","99702","907-377-5921/5922","317-377-5921/5922",""
"2026/01/22","VR","935","ZAN","S1","354 OSS/OSO","EIELSON AFB","2835 FLIGHTLINE AVE","","AK","99702","907-377-2725/2684/3125","317-377-2725/2684/3125","SEE GENERAL REMARKS"
"2026/01/22","VR","936","ZAN","O","354 RANS/RSA","EIELSON AFB","354 BROADWAY ST, SUITE 288","","AK","99702","907-377-5921/5922","317-377-5921/5922",""
"2026/01/22","VR","936","ZAN","S1","354 OSS/OSO","EIELSON AFB","2835 FLIGHTLINE AVE","","AK","99702","907-377-2725/2684/3125","317-377-2725/2684/3125","SEE GENERAL REMARKS"
"2026/01/22","VR","937","ZAN","O","354 RANS/RSA","EIELSON AFB","354 BROADWAY ST, SUITE 288","","AK","99702","907-377-5921/5922","317-377-5921/5922",""
"2026/01/22","VR","937","ZAN","S1","354 OSS/OSO","EIELSON AFB","2835 FLIGHTLINE AVE","","AK","99702","907-377-2725/2684/3125","317-377-2725/2684/3125","SEE GENERAL REMARKS"
"2026/01/22","VR","938","ZAN","O","354 RANS/RSA","EIELSON AFB","354 BROADWAY ST, SUITE 288","","AK","99702","907-377-5921/5922","317-377-5921/5922",""
"2026/01/22","VR","938","ZAN","S1","354 OSS/OSO","EIELSON AFB","2835 FLIGHTLINE AVE","","AK","99702","907-377-2725/2684/3125","317-377-2725/2684/3125","SEE GENERAL REMARKS"
"2026/01/22","VR","940","ZAN","O","354 RANS/RSA","EIELSON AFB","354 BROADWAY ST, SUITE 288","","AK","99702","907-377-5921/5922","317-377-5921/5922",""
"2026/01/22","VR","940","ZAN","S1","354 OSS/OSO","EIELSON AFB","2835 FLIGHTLINE AVE","","AK","99702","907-377-2725/2684/3125","317-377-2725/2684/3125","SEE GENERAL REMARKS"
"2026/01/22","VR","941","ZAN","O","354 RANS/RSA","EIELSON AFB","354 BROADWAY ST, SUITE 288","","AK","99702","907-377-5921/5922","317-377-5921/5922",""
"2026/01/22","VR","941","ZAN","S1","354 OSS/OSO","EIELSON AFB","2835 FLIGHTLINE AVE","","AK","99702","907-377-2725/2684/3125","317-377-2725/2684/3125","SEE GENERAL REMARKS"
"2026/01/22","VR","954","ZAN","O","354 RANS/RSA","EIELSON AFB","354 BROADWAY ST, SUITE 288","","AK","99702","907-377-5921/5922","317-377-5921/5922",""
"2026/01/22","VR","954","ZAN","S1","354 OSS/OSO","EIELSON AFB","2835 FLIGHTLINE AVE","","AK","99702","907-377-2725/2684/3125","317-377-2725/2684/3125","SEE GENERAL REMARKS"
"2026/01/22","VR","955","ZAN","O","354 RANS/RSA","EIELSON AFB","354 BROADWAY ST, SUITE 288","","AK","99702","907-377-5921/5922","317-377-5921/5922",""
"2026/01/22","VR","955","ZAN","S1","354 OSS/OSO","EIELSON AFB","2835 FLIGHTLINE AVE","","AK","99702","907-377-2725/2684/3125","317-377-2725/2684/3125","SEE GENERAL REMARKS"
