"EFF_DATE","COUNTRY_CODE","LOC_ID","REGION_CODE","STATE","CITY","LID_GROUP","FAC_TYPE","FAC_NAME","RESP_ARTCC_ID","ARTCC_COMPUTER_ID","FSS_ID"
"2026/02/19","US","LAA","ANM","CO","LAMAR","WEATHER REPORTING STATION","WXL","","","",""
"2026/02/19","US","LAF","AGL","IN","LAFAYETTE","LANDING FACILITY","A","PURDUE UNIVERSITY","ZAU","ZCG","HUF"
"2026/02/19","US","LAF","AGL","IN","LAFAYETTE","WEATHER SENSOR","ASOS","","","",""
"2026/02/19","US","LAF","AGL","IN","LAFAYETTE","INSTRUMENT LANDING SYSTEM","LS","PURDUE UNIVERSITY(LAF) ILS RWY 10","ZAU","ZCG",""
"2026/02/19","US","LAF","AGL","IN","LAFAYETTE","REMOTE COMMUNICATION OUTLET","RCO","LAFAYETTE","","","HUF"
"2026/02/19","US","LAF","AGL","IN","LAFAYETTE","WEATHER REPORTING STATION","WXL","","","",""
"2026/02/19","US","LAH","ANE","NH","LEBANON","NAVIGATION AID","NDB","HANOVER","ZBW","ZCB","BGR"
"2026/02/19","US","LAL","ASO","FL","LAKELAND","LANDING FACILITY","A","LAKELAND LINDER INTL","ZMA","ZCR","PIE"
"2026/02/19","US","LAL","ASO","FL","LAKELAND","WEATHER SENSOR","AWOS-3PT","","","",""
"2026/02/19","US","LAL","ASO","FL","LAKELAND","INSTRUMENT LANDING SYSTEM","LD","LAKELAND LINDER INTL(LAL) ILS RWY 10","ZMA","ZCR",""
"2026/02/19","US","LAL","ASO","FL","LAKELAND","REMOTE COMMUNICATION OUTLET","RCO","LAKELAND","","","PIE"
"2026/02/19","US","LAL","ASO","FL","LAKELAND","NAVIGATION AID","VORTAC","LAKELAND","ZMA","ZCR","PIE"
"2026/02/19","US","LAL","ASO","FL","LAKELAND","WEATHER REPORTING STATION","WXL","","","",""
"2026/02/19","US","LAM","ASW","NM","LOS ALAMOS","LANDING FACILITY","A","LOS ALAMOS","ZAB","ZCA","ABQ"
"2026/02/19","US","LAM","ASW","NM","LOS ALAMOS","WEATHER SENSOR","AWOS-3","","","",""
"2026/02/19","US","LAM","ASW","NM","LOS ALAMOS","WEATHER REPORTING STATION","WXL","","","",""
"2026/02/19","US","LAN","AGL","MI","LANSING","LANDING FACILITY","A","CAPITAL REGION INTL","ZOB","ZCC","LAN"
"2026/02/19","US","LAN","AGL","MI","LANSING","WEATHER SENSOR","ASOS","","","",""
"2026/02/19","US","LAN","AGL","MI","LANSING","INSTRUMENT LANDING SYSTEM","LD","CAPITAL REGION INTL(LAN) ILS RWY 28L","ZOB","ZCC",""
"2026/02/19","US","LAN","AGL","MI","LANSING","FLIGHT SERVICE STATION","RADIO","LANSING","","",""
"2026/02/19","US","LAN","AGL","MI","LANSING","REMOTE COMMUNICATION OUTLET","RCO","LANSING","","","LAN"
"2026/02/19","US","LAN","AGL","MI","LANSING","SPECIAL USE RESOURCE","WEATHER STATION","WSO","","",""
"2026/02/19","US","LAN","AGL","MI","LANSING","WEATHER REPORTING STATION","WXL","","","",""
"2026/02/19","US","LAR","ANM","WY","LARAMIE","LANDING FACILITY","A","LARAMIE RGNL","ZDV","ZCD","CPR"
"2026/02/19","US","LAR","ANM","WY","LARAMIE","WEATHER SENSOR","ASOS","","","",""
"2026/02/19","US","LAR","ANM","WY","LARAMIE","REMOTE COMMUNICATION OUTLET","RCO","LARAMIE","","","CPR"
"2026/02/19","US","LAR","ANM","WY","LARAMIE","REMOTE COMMUNICATION OUTLET","RCO1","SHERMAN HILL","","","CPR"
"2026/02/19","US","LAR","ANM","WY","LARAMIE","NAVIGATION AID","VOR/DME","LARAMIE","ZDV","ZCD","CPR"
"2026/02/19","US","LAR","ANM","WY","LARAMIE","WEATHER REPORTING STATION","WXL","","","",""
"2026/02/19","US","LAS","AWP","NV","LAS VEGAS","LANDING FACILITY","A","HARRY REID INTL","ZLA","ZCL","RNO"
"2026/02/19","US","LAS","AWP","NV","LAS VEGAS","WEATHER SENSOR","ASOS","","","",""
"2026/02/19","US","LAS","AWP","NV","LAS VEGAS","INSTRUMENT LANDING SYSTEM","LD","HARRY REID INTL(LAS) ILS RWY 26R","ZLA","ZCL",""
"2026/02/19","US","LAS","AWP","NV","LAS VEGAS","REMOTE COMMUNICATION OUTLET","RCO","LAS VEGAS","","","RNO"
"2026/02/19","US","LAS","AWP","NV","LAS VEGAS","NAVIGATION AID","VORTAC","LAS VEGAS","ZLA","ZCL","RNO"
"2026/02/19","US","LAS","AWP","NV","LAS VEGAS","WEATHER REPORTING STATION","WXL","","","",""
"2026/02/19","US","LAW","ASW","OK","LAWTON","LANDING FACILITY","A","LAWTON-FORT SILL RGNL","ZFW","ZCF","MLC"
"2026/02/19","US","LAW","ASW","OK","LAWTON","WEATHER SENSOR","ASOS","","","",""
"2026/02/19","US","LAW","ASW","OK","LAWTON","INSTRUMENT LANDING SYSTEM","LS","LAWTON-FORT SILL RGNL(LAW) ILS RWY 35","ZFW","ZCF",""
"2026/02/19","US","LAW","ASW","OK","LAWTON","NAVIGATION AID","VOR/DME","LAWTON","ZFW","ZCF","MLC"
"2026/02/19","US","LAW","ASW","OK","LAWTON","WEATHER REPORTING STATION","WXL","","","",""
"2026/02/19","US","LAX","AWP","CA","LOS ANGELES","LANDING FACILITY","A","LOS ANGELES INTL","ZLA","ZCL","HHR"
"2026/02/19","US","LAX","AWP","CA","LOS ANGELES","WEATHER SENSOR","ASOS","","","",""
"2026/02/19","US","LAX","AWP","CA","LOS ANGELES","INSTRUMENT LANDING SYSTEM","LD","LOS ANGELES INTL(LAX) ILS RWY 25L","ZLA","ZCL",""
"2026/02/19","US","LAX","AWP","CA","LOS ANGELES","NAVIGATION AID","VORTAC","LOS ANGELES","ZLA","ZCL","HHR"
"2026/02/19","US","LAX","AWP","CA","LOS ANGELES","NAVIGATION AID","VOT","SAN PEDRO HILL","","","HHR"
"2026/02/19","US","LAX","AWP","CA","LOS ANGELES","WEATHER REPORTING STATION","WXL","","","",""
"2026/02/19","US","LB","ACE","KS","LIBERAL","NAVIGATION AID","NDB","PANCK","","","ICT"
"2026/02/19","US","LBB","ASW","TX","LUBBOCK","LANDING FACILITY","A","LUBBOCK PRESTON SMITH INTL","ZFW","ZCF","FTW"
"2026/02/19","US","LBB","ASW","TX","LUBBOCK","WEATHER SENSOR","ASOS","","","",""
"2026/02/19","US","LBB","ASW","TX","LUBBOCK","INSTRUMENT LANDING SYSTEM","LD","LUBBOCK PRESTON SMITH INTL(LBB) ILS RWY 17R","ZFW","ZCF",""
"2026/02/19","US","LBB","ASW","TX","LUBBOCK","REMOTE COMMUNICATION OUTLET","RCO","LUBBOCK","","","FTW"
"2026/02/19","US","LBB","ASW","TX","LUBBOCK","NAVIGATION AID","VORTAC","LUBBOCK","ZFW","ZCF","FTW"
"2026/02/19","US","LBB","ASW","TX","LUBBOCK","SPECIAL USE RESOURCE","WEATHER STATION","WFO/WSR","","",""
"2026/02/19","US","LBB","ASW","TX","LUBBOCK","WEATHER REPORTING STATION","WXL","","","",""
"2026/02/19","US","LBE","AEA","PA","LATROBE","LANDING FACILITY","A","ARNOLD PALMER RGNL","ZOB","ZCC","AOO"
"2026/02/19","US","LBE","AEA","PA","LATROBE","WEATHER SENSOR","AWOS-3","","","",""
"2026/02/19","US","LBE","AEA","PA","LATROBE","INSTRUMENT LANDING SYSTEM","LS","ARNOLD PALMER RGNL(LBE) ILS RWY 24","ZOB","ZCC",""
"2026/02/19","US","LBE","AEA","PA","LATROBE","WEATHER REPORTING STATION","WXL","","","",""
"2026/02/19","US","LBF","ACE","NE","NORTH PLATTE","LANDING FACILITY","A","NORTH PLATTE RGNL/LEE BIRD FLD","ZDV","ZCD","OLU"
"2026/02/19","US","LBF","ACE","NE","NORTH PLATTE","WEATHER SENSOR","ASOS","","","",""
"2026/02/19","US","LBF","ACE","NE","NORTH PLATTE","INSTRUMENT LANDING SYSTEM","LS","NORTH PLATTE RGNL/LEE BIRD FLD(LBF) ILS RWY 30","ZDV","ZCD",""
"2026/02/19","US","LBF","ACE","NE","NORTH PLATTE","REMOTE COMMUNICATION OUTLET","RCO","LEE BIRD","","","OLU"
"2026/02/19","US","LBF","ACE","NE","NORTH PLATTE","NAVIGATION AID","VOR/DME","NORTH PLATTE","ZDV","ZCD","OLU"
"2026/02/19","US","LBF","ACE","NE","NORTH PLATTE","SPECIAL USE RESOURCE","WEATHER STATION","WFO","","",""
"2026/02/19","US","LBF","ACE","NE","NORTH PLATTE","WEATHER REPORTING STATION","WXL","","","",""
"2026/02/19","US","LBJ","AGL","WI","EAGLE RIVER","INSTRUMENT LANDING SYSTEM","LE","EAGLE RIVER UNION(EGV) ILS RWY 04","ZMP","ZCP",""
"2026/02/19","US","LBL","ACE","KS","LIBERAL","LANDING FACILITY","A","LIBERAL MID-AMERICA RGNL","ZKC","ZCK","ICT"
"2026/02/19","US","LBL","ACE","KS","LIBERAL","WEATHER SENSOR","AWOS-3PT","","","",""
"2026/02/19","US","LBL","ACE","KS","LIBERAL","INSTRUMENT LANDING SYSTEM","LS","LIBERAL MID-AMERICA RGNL(LBL) ILS RWY 35","ZKC","ZCK",""
"2026/02/19","US","LBL","ACE","KS","LIBERAL","REMOTE COMMUNICATION OUTLET","RCO","LIBERAL","","","ICT"
"2026/02/19","US","LBL","ACE","KS","LIBERAL","NAVIGATION AID","TACAN","LIBERAL","ZKC","ZCK","ICT"
"2026/02/19","US","LBL","ACE","KS","LIBERAL","WEATHER REPORTING STATION","WXL","","","",""
"2026/02/19","US","LBO","ACE","MO","LEBANON","LANDING FACILITY","A","FLOYD W JONES LEBANON","ZKC","ZCK","COU"
"2026/02/19","US","LBO","ACE","MO","LEBANON","WEATHER SENSOR","AWOS-3PT","","","",""
"2026/02/19","US","LBO","ACE","MO","LEBANON","WEATHER REPORTING STATION","WXL","","","",""
"2026/02/19","US","LBR","ASW","TX","CLARKSVILLE","LANDING FACILITY","A","CLARKSVILLE/RED RIVER CTY-J D TRISSELL FLD","ZFW","ZCF","FTW"
"2026/02/19","US","LBT","ASO","NC","LUMBERTON","LANDING FACILITY","A","LUMBERTON RGNL","ZDC","ZCW","RDU"
"2026/02/19","US","LBT","ASO","NC","LUMBERTON","WEATHER SENSOR","ASOS","","","",""
"2026/02/19","US","LBT","ASO","NC","LUMBERTON","WEATHER REPORTING STATION","WXL","","","",""
"2026/02/19","US","LBV","ASO","FL","LA BELLE","NAVIGATION AID","TACAN","LA BELLE","ZMA","ZCR","MIA"
"2026/02/19","US","LBX","ASW","TX","ANGLETON/LAKE JACKSON","LANDING FACILITY","A","TEXAS GULF COAST RGNL","ZHU","ZCH","CXO"
"2026/02/19","US","LBX","ASW","TX","ANGLETON/LAKE JACKSON","WEATHER SENSOR","ASOS","","","",""
"2026/02/19","US","LBX","ASW","TX","ANGLETON/LAKE JACKSON","INSTRUMENT LANDING SYSTEM","LD","TEXAS GULF COAST RGNL(LBX) ILS RWY 17","ZHU","ZCH",""
"2026/02/19","US","LBX","ASW","TX","ANGLETON/LAKE JACKSON","SPECIAL USE RESOURCE","WEATHER STATION","SAWRS","","",""
"2026/02/19","US","LBX","ASW","TX","ANGLETON/LAKE JACKSON","WEATHER REPORTING STATION","WXL","","","",""
"2026/02/19","US","LBY","ASO","MS","HATTIESBURG","NAVIGATION AID","VORTAC","EATON","ZHU","ZCH","GWO"
"2026/02/19","US","LC","AGL","OH","COLUMBUS","NAVIGATION AID","NDB","PICKL","","","DAY"
"2026/02/19","US","LC0","ANM","MT","WINIFRED","LANDING FACILITY","A","LEFT COULEE","ZLC","ZCU","GTF"
"2026/02/19","US","LCG","ACE","NE","WAYNE","LANDING FACILITY","A","WAYNE MUNI/STAN MORRIS FLD","ZMP","ZCP","OLU"
"2026/02/19","US","LCG","ACE","NE","WAYNE","WEATHER SENSOR","AWOS-3","","","",""
"2026/02/19","US","LCG","ACE","NE","WAYNE","WEATHER REPORTING STATION","WXL","","","",""
"2026/02/19","US","LCH","ASW","LA","LAKE CHARLES","LANDING FACILITY","A","LAKE CHARLES RGNL","ZHU","ZCH","DRI"
"2026/02/19","US","LCH","ASW","LA","LAKE CHARLES","WEATHER SENSOR","ASOS","","","",""
"2026/02/19","US","LCH","ASW","LA","LAKE CHARLES","INSTRUMENT LANDING SYSTEM","LD","LAKE CHARLES RGNL(LCH) ILS RWY 15","ZHU","ZCH",""
"2026/02/19","US","LCH","ASW","LA","LAKE CHARLES","REMOTE COMMUNICATION OUTLET","RCO","LAKE CHARLES","","","DRI"
"2026/02/19","US","LCH","ASW","LA","LAKE CHARLES","NAVIGATION AID","VORTAC","LAKE CHARLES","ZHU","ZCH","DRI"
"2026/02/19","US","LCH","ASW","LA","LAKE CHARLES","SPECIAL USE RESOURCE","WEATHER STATION","WFO/WSR","","",""
"2026/02/19","US","LCH","ASW","LA","LAKE CHARLES","WEATHER REPORTING STATION","WXL","","","",""
"2026/02/19","US","LCI","ANE","NH","LACONIA","LANDING FACILITY","A","LACONIA MUNI","ZBW","ZCB","BGR"
"2026/02/19","US","LCI","ANE","NH","LACONIA","WEATHER SENSOR","AWOS-3PT","","","",""
"2026/02/19","US","LCI","ANE","NH","LACONIA","INSTRUMENT LANDING SYSTEM","LD","LACONIA MUNI(LCI) ILS RWY 08","ZBW","ZCB",""
"2026/02/19","US","LCI","ANE","NH","LACONIA","WEATHER REPORTING STATION","WXL","","","",""
"2026/02/19","US","LCK","AGL","OH","COLUMBUS","LANDING FACILITY","A","RICKENBACKER INTL","ZID","ZCI","DAY"
"2026/02/19","US","LCK","AGL","OH","COLUMBUS","WEATHER SENSOR","AWOS-3","","","",""
"2026/02/19","US","LCK","AGL","OH","COLUMBUS","CONTROL FACILITY","BASE OPS","RICKENBACKER AFB","","",""
"2026/02/19","US","LCK","AGL","OH","COLUMBUS","INSTRUMENT LANDING SYSTEM","LS","RICKENBACKER INTL(LCK) ILS RWY 23L","ZID","ZCI",""
"2026/02/19","US","LCK","AGL","OH","COLUMBUS","SPECIAL USE RESOURCE","WEATHER STATION","RICKENBACKER AWS COMEDS STN","","",""
"2026/02/19","US","LCK","AGL","OH","COLUMBUS","WEATHER REPORTING STATION","WXL","","","",""
"2026/02/19","US","LCQ","ASO","FL","LAKE CITY","LANDING FACILITY","A","LAKE CITY GATEWAY","ZJX","ZCJ","GNV"
"2026/02/19","US","LCQ","ASO","FL","LAKE CITY","WEATHER SENSOR","AWOS-3","","","",""
"2026/02/19","US","LCQ","ASO","FL","LAKE CITY","WEATHER REPORTING STATION","WXL","","","",""
"2026/02/19","US","LCU","ANM","UT","LUCIN","REMOTE COMMUNICATION OUTLET","RCO","LUCIN","","","CDC"
"2026/02/19","US","LCU","ANM","UT","LUCIN","NAVIGATION AID","VORTAC","LUCIN","ZLC","ZCU","CDC"
"2026/02/19","US","LCW","AAL","AK","LAKE CLARK PASS WEST","REMOTE COMMUNICATION OUTLET","RCO","LAKE CLARK PASS WEST","","","ENA"
"2026/02/19","US","LD","ASW","TX","LUBBOCK","NAVIGATION AID","NDB","LUBBI","","","FTW"
"2026/02/19","US","LDJ","AEA","NJ","LINDEN","LANDING FACILITY","A","LINDEN","ZNY","ZCN","MIV"
"2026/02/19","US","LDJ","AEA","NJ","LINDEN","WEATHER SENSOR","AWOS-3","","","",""
"2026/02/19","US","LDJ","AEA","NJ","LINDEN","WEATHER REPORTING STATION","WXL","","","",""
"2026/02/19","US","LDK","ASO","AL","TUSCALOOSA","NAVIGATION AID","TACAN","CRIMSON","ZTL","ZCT","ANB"
"2026/02/19","US","LDM","AGL","MI","LUDINGTON","LANDING FACILITY","A","MASON COUNTY","ZMP","ZCP","LAN"
"2026/02/19","US","LDM","AGL","MI","LUDINGTON","WEATHER SENSOR","AWOS-3P","","","",""
"2026/02/19","US","LDM","AGL","MI","LUDINGTON","REMOTE COMMUNICATION OUTLET","RCO","LUDINGTON","","","LAN"
"2026/02/19","US","LDM","AGL","MI","LUDINGTON","WEATHER REPORTING STATION","WXL","","","",""
"2026/02/19","US","LDN","AEA","VA","LINDEN","NAVIGATION AID","VORTAC","LINDEN","ZDC","ZCW","DCA"
"2026/02/19","US","LDR","AWP","CA","SAN DIEGO","LANDING FACILITY","H","USCG SAN DIEGO","ZLA","ZCL","SAN"
"2026/02/19","US","LDT","ASW","TX","LUBBOCK","INSTRUMENT LANDING SYSTEM","LS","LUBBOCK PRESTON SMITH INTL(LBB) ILS RWY 26","ZFW","ZCF",""
"2026/02/19","US","LDZ","ACE","MO","ST LOUIS","INSTRUMENT LANDING SYSTEM","LD","ST LOUIS LAMBERT INTL(STL) ILS RWY 12L","ZKC","ZCK",""
"2026/02/19","US","LEB","ANE","NH","LEBANON","LANDING FACILITY","A","LEBANON MUNI","ZBW","ZCB","BGR"
"2026/02/19","US","LEB","ANE","NH","LEBANON","WEATHER SENSOR","ASOS","","","",""
"2026/02/19","US","LEB","ANE","NH","LEBANON","NAVIGATION AID","DME","LEBANON","ZBW","ZCB","BGR"
"2026/02/19","US","LEB","ANE","NH","LEBANON","REMOTE COMMUNICATION OUTLET","RCO","LEBANON","","","BGR"
"2026/02/19","US","LEB","ANE","NH","LEBANON","WEATHER REPORTING STATION","WXL","","","",""
"2026/02/19","US","LEC","AEA","VA","VINT HILL","SPECIAL USE RESOURCE","SPECIAL USAGE","TECH OPS ENTERPRISE CENTER","","",""
"2026/02/19","US","LEE","ASO","FL","LEESBURG","LANDING FACILITY","A","LEESBURG INTL","ZJX","ZCJ","PIE"
"2026/02/19","US","LEE","ASO","FL","LEESBURG","WEATHER SENSOR","ASOS","","","",""
"2026/02/19","US","LEE","ASO","FL","LEESBURG","WEATHER REPORTING STATION","WXL","","","",""
"2026/02/19","US","LEI","ASO","NC","RALEIGH/DURHAM","INSTRUMENT LANDING SYSTEM","LD","RALEIGH-DURHAM INTL(RDU) ILS RWY 23L","ZDC","ZCW",""
"2026/02/19","US","LEM","AGL","SD","LEMMON","LANDING FACILITY","A","LEMMON MUNI","ZMP","ZCP","HON"
"2026/02/19","US","LEM","AGL","SD","LEMMON","NAVIGATION AID","VOR","LEMMON","ZMP","ZCP","HON"
"2026/02/19","US","LER","AGL","MN","BRAINERD","INSTRUMENT LANDING SYSTEM","LD","BRAINERD LAKES RGNL(BRD) ILS RWY 34","ZMP","ZCP",""
"2026/02/19","US","LEV","ASW","LA","GRAND ISLE","REMOTE COMMUNICATION OUTLET","RCO","LEEVILLE","","","DRI"
"2026/02/19","US","LEV","ASW","LA","GRAND ISLE","NAVIGATION AID","VORTAC","LEEVILLE","ZHU","ZCH","DRI"
"2026/02/19","US","LEW","ANE","ME","AUBURN/LEWISTON","LANDING FACILITY","A","AUBURN/LEWISTON MUNI","ZBW","ZCB","BGR"
"2026/02/19","US","LEW","ANE","ME","AUBURN/LEWISTON","WEATHER SENSOR","AWOS-3PT","","","",""
"2026/02/19","US","LEW","ANE","ME","AUBURN/LEWISTON","INSTRUMENT LANDING SYSTEM","LD","AUBURN/LEWISTON MUNI(LEW) ILS RWY 04","ZBW","ZCB",""
"2026/02/19","US","LEW","ANE","ME","AUBURN/LEWISTON","WEATHER REPORTING STATION","WXL","","","",""
"2026/02/19","US","LEX","ASO","KY","LEXINGTON","LANDING FACILITY","A","BLUE GRASS","ZID","ZCI","LOU"
"2026/02/19","US","LEX","ASO","KY","LEXINGTON","WEATHER SENSOR","ASOS","","","",""
"2026/02/19","US","LEX","ASO","KY","LEXINGTON","INSTRUMENT LANDING SYSTEM","LS","BLUE GRASS(LEX) ILS RWY 04","ZID","ZCI",""
"2026/02/19","US","LEX","ASO","KY","LEXINGTON","REMOTE COMMUNICATION OUTLET","RCO","LEXINGTON","","","LOU"
"2026/02/19","US","LEX","ASO","KY","LEXINGTON","SPECIAL USE RESOURCE","WEATHER STATION","WSO","","",""
"2026/02/19","US","LEX","ASO","KY","LEXINGTON","WEATHER REPORTING STATION","WXL","","","",""
"2026/02/19","US","LEY","ANM","CO","GREELEY","NAVIGATION AID","DME","GREELEY","ZDV","ZCD","DEN"
"2026/02/19","US","LF","ASW","LA","LAFAYETTE","NAVIGATION AID","NDB","LAFFS","","","DRI"
"2026/02/19","US","LF","ASW","TX","LUFKIN","NAVIGATION AID","NDB","FLUFY","","","CXO"
"2026/02/19","US","LFH","ASW","AR","FAYETTEVILLE","INSTRUMENT LANDING SYSTEM","DD","DRAKE FLD(FYV) ILS RWY 34","ZME","ZCM",""
"2026/02/19","US","LFI","AEA","VA","HAMPTON","LANDING FACILITY","A","LANGLEY AFB","ZDC","ZCW","DCA"
"2026/02/19","US","LFI","AEA","VA","HAMPTON","CONTROL FACILITY","BASE OPS","LANGLEY AFB","","",""
"2026/02/19","US","LFI","AEA","VA","HAMPTON","INSTRUMENT LANDING SYSTEM","LS","LANGLEY AFB(LFI) ILS RWY 08","ZDC","ZCW",""
"2026/02/19","US","LFI","AEA","VA","HAMPTON","NAVIGATION AID","TACAN","LANGLEY","ZDC","ZCW","DCA"
"2026/02/19","US","LFI","AEA","VA","HAMPTON","SPECIAL USE RESOURCE","WEATHER STATION","LANGLEY AWS COMEDS STN","","",""
"2026/02/19","US","LFI","AEA","VA","HAMPTON","WEATHER REPORTING STATION","WXL","","","",""
"2026/02/19","US","LFK","ASW","TX","LUFKIN","LANDING FACILITY","A","ANGELINA COUNTY","ZHU","ZCH","CXO"
"2026/02/19","US","LFK","ASW","TX","LUFKIN","WEATHER SENSOR","ASOS","","","",""
"2026/02/19","US","LFK","ASW","TX","LUFKIN","INSTRUMENT LANDING SYSTEM","LS","ANGELINA COUNTY(LFK) ILS RWY 07","ZHU","ZCH",""
"2026/02/19","US","LFK","ASW","TX","LUFKIN","REMOTE COMMUNICATION OUTLET","RCO","LUFKIN","","","CXO"
"2026/02/19","US","LFK","ASW","TX","LUFKIN","NAVIGATION AID","VORTAC","LUFKIN","ZHU","ZCH","CXO"
"2026/02/19","US","LFK","ASW","TX","LUFKIN","WEATHER REPORTING STATION","WXL","","","",""
"2026/02/19","US","LFT","ASW","LA","LAFAYETTE","LANDING FACILITY","A","LAFAYETTE RGNL/PAUL FOURNET FLD","ZHU","ZCH","DRI"
"2026/02/19","US","LFT","ASW","LA","LAFAYETTE","WEATHER SENSOR","ASOS","","","",""
"2026/02/19","US","LFT","ASW","LA","LAFAYETTE","INSTRUMENT LANDING SYSTEM","LD","LAFAYETTE RGNL/PAUL FOURNET FLD(LFT) ILS RWY 22L","ZHU","ZCH",""
"2026/02/19","US","LFT","ASW","LA","LAFAYETTE","REMOTE COMMUNICATION OUTLET","RCO","LAFAYETTE","","","DRI"
"2026/02/19","US","LFT","ASW","LA","LAFAYETTE","NAVIGATION AID","VORTAC","LAFAYETTE","ZHU","ZCH","DRI"
"2026/02/19","US","LFT","ASW","LA","LAFAYETTE","WEATHER REPORTING STATION","WXL","","","",""
"2026/02/19","US","LFV","ANE","MA","NORTH TRURO","REMOTE COMMUNICATION OUTLET","RCO","MARCONI","","","BDR"
"2026/02/19","US","LFV","ANE","MA","NORTH TRURO","NAVIGATION AID","VOR/DME","MARCONI","ZBW","ZCB","BDR"
"2026/02/19","US","LGA","AEA","NY","NEW YORK","LANDING FACILITY","A","LAGUARDIA","ZNY","ZCN","ISP"
"2026/02/19","US","LGA","AEA","NY","NEW YORK","WEATHER SENSOR","ASOS","","","",""
"2026/02/19","US","LGA","AEA","NY","NEW YORK","INSTRUMENT LANDING SYSTEM","LD","LAGUARDIA(LGA) ILS RWY 04","ZNY","ZCN",""
"2026/02/19","US","LGA","AEA","NY","NEW YORK","NAVIGATION AID","VOR/DME","LA GUARDIA","ZNY","ZCN","ISP"
"2026/02/19","US","LGA","AEA","NY","NEW YORK","WEATHER REPORTING STATION","WXL","","","",""
"2026/02/19","US","LGB","AWP","CA","LONG BEACH","LANDING FACILITY","A","LONG BEACH (DAUGHERTY FLD)","ZLA","ZCL","HHR"
"2026/02/19","US","LGB","AWP","CA","LONG BEACH","WEATHER SENSOR","ASOS","","","",""
"2026/02/19","US","LGB","AWP","CA","LONG BEACH","INSTRUMENT LANDING SYSTEM","LS","LONG BEACH (DAUGHERTY FLD)(LGB) ILS RWY 30","ZLA","ZCL",""
"2026/02/19","US","LGB","AWP","CA","LONG BEACH","WEATHER REPORTING STATION","WXL","","","",""
"2026/02/19","US","LGC","ASO","GA","LAGRANGE","LANDING FACILITY","A","LAGRANGE/CALLAWAY","ZTL","ZCT","MCN"
"2026/02/19","US","LGC","ASO","GA","LAGRANGE","WEATHER SENSOR","AWOS-3","","","",""
"2026/02/19","US","LGC","ASO","GA","LAGRANGE","REMOTE COMMUNICATION OUTLET","RCO","LAGRANGE","","","MCN"
"2026/02/19","US","LGC","ASO","GA","LAGRANGE","NAVIGATION AID","VORTAC","LAGRANGE","ZTL","ZCT","MCN"
"2026/02/19","US","LGC","ASO","GA","LAGRANGE","WEATHER REPORTING STATION","WXL","","","",""
"2026/02/19","US","LGD","ANM","OR","LA GRANDE","LANDING FACILITY","A","LA GRANDE/UNION COUNTY","ZSE","ZCS","MMV"
"2026/02/19","US","LGD","ANM","OR","LA GRANDE","WEATHER SENSOR","AWOS-3PT","","","",""
"2026/02/19","US","LGD","ANM","OR","LA GRANDE","NAVIGATION AID","NDB","LA GRANDE","ZSE","ZCS","MMV"
"2026/02/19","US","LGD","ANM","OR","LA GRANDE","REMOTE COMMUNICATION OUTLET","RCO","LA GRANDE","","","MMV"
"2026/02/19","US","LGD","ANM","OR","LA GRANDE","WEATHER REPORTING STATION","WXL","","","",""
"2026/02/19","US","LGF","AWP","AZ","YUMA PROVING GROUND (YUMA)","LANDING FACILITY","A","LAGUNA AAF (YUMA PROVING GROUND)","ZLA","ZCL","PRC"
"2026/02/19","US","LGF","AWP","AZ","YUMA PROVING GROUND (YUMA)","WEATHER SENSOR","AWOS-3PT","","","",""
"2026/02/19","US","LGF","AWP","AZ","YUMA PROVING GROUND (YUMA)","CONTROL FACILITY","BASE OPS","","","",""
"2026/02/19","US","LGF","AWP","AZ","YUMA PROVING GROUND (YUMA)","WEATHER REPORTING STATION","WXL","","","",""
"2026/02/19","US","LGU","ANM","UT","LOGAN","LANDING FACILITY","A","LOGAN-CACHE","ZLC","ZCU","CDC"
"2026/02/19","US","LGU","ANM","UT","LOGAN","WEATHER SENSOR","ASOS","","","",""
"2026/02/19","US","LGU","ANM","UT","LOGAN","INSTRUMENT LANDING SYSTEM","LD","LOGAN-CACHE(LGU) ILS RWY 17","ZLC","ZCU",""
"2026/02/19","US","LGU","ANM","UT","LOGAN","WEATHER REPORTING STATION","WXL","","","",""
"2026/02/19","US","LGX","ANM","WA","COPALIS BEACH","SPECIAL USE RESOURCE","WEATHER STATION","WSR","","",""
"2026/02/19","US","LH","AGL","IL","BLOOMINGTON/NORMAL","NAVIGATION AID","NDB","EGROW","","","IKK"
"2026/02/19","US","LHB","ASW","TX","HEARNE","LANDING FACILITY","A","HEARNE MUNI","ZHU","ZCH","CXO"
"2026/02/19","US","LHB","ASW","TX","HEARNE","WEATHER SENSOR","AWOS-3","","","",""
"2026/02/19","US","LHB","ASW","TX","HEARNE","WEATHER REPORTING STATION","WXL","","","",""
"2026/02/19","US","LHD","AAL","AK","ANCHORAGE","LANDING FACILITY","A","LAKE HOOD","ZAN","ZAN","ENA"
"2026/02/19","US","LHD","AAL","AK","ANCHORAGE","WEATHER SENSOR","ASOS","","","",""
"2026/02/19","US","LHD","AAL","AK","ANCHORAGE","WEATHER REPORTING STATION","WXL","","","",""
"2026/02/19","US","LHI","ASO","FL","FORT LAUDERDALE","INSTRUMENT LANDING SYSTEM","LD","FORT LAUDERDALE/HOLLYWOOD INTL(FLL) ILS RWY 10L","ZMA","ZCR",""
